fold,split,epoch,mse
1,val,5,0.31324878334999084
1,val,6,0.30247384309768677
1,val,7,0.30286869406700134
1,val,8,0.2936527729034424
1,val,9,0.2995976507663727
1,val,10,0.29271039366722107
1,val,11,0.2843359112739563
1,val,12,0.28638404607772827
1,val,13,0.2831985056400299
1,val,14,0.2837439775466919
1,val,15,0.28263819217681885
1,val,16,0.27975964546203613
1,val,17,0.2838476598262787
1,val,18,0.2774682641029358
1,val,19,0.27645817399024963
1,val,20,0.27728351950645447
2,val,1,0.4285443127155304
2,val,2,0.3799017369747162
2,val,3,0.3726584315299988
2,val,4,0.35287928581237793
2,val,5,0.34220993518829346
2,val,6,0.3303913176059723
2,val,7,0.32147595286369324
2,val,8,0.3274117410182953
2,val,9,0.31403201818466187
2,val,10,0.3128012716770172
2,val,11,0.3079044818878174
2,val,12,0.30913206934928894
2,val,13,0.306738942861557
2,val,14,0.3091317415237427
2,val,15,0.30391818284988403
2,val,16,0.3050124943256378
2,val,17,0.300973117351532
2,val,18,0.2986835837364197
2,val,19,0.29932406544685364
2,val,20,0.30514079332351685
3,val,1,0.4243544042110443
3,val,2,0.40404704213142395
3,val,3,0.3714706003665924
3,val,4,0.35537517070770264
3,val,5,0.3414056599140167
3,val,6,0.35205110907554626
3,val,7,0.33291494846343994
3,val,8,0.32494717836380005
3,val,9,0.34044134616851807
3,val,10,0.33132925629615784
3,val,11,0.3245849907398224
3,val,12,0.3252760171890259
3,val,13,0.32924216985702515
3,val,14,0.3285757601261139
3,val,15,0.32373377680778503
3,val,16,0.3140897750854492
3,val,17,0.3175477683544159
3,val,18,0.31176018714904785
3,val,19,0.31202447414398193
3,val,20,0.31322959065437317
4,val,1,0.3578605651855469
4,val,2,0.3270508944988251
4,val,3,0.31590723991394043
4,val,4,0.3043566644191742
4,val,5,0.29464593529701233
4,val,6,0.2816258668899536
4,val,7,0.28271228075027466
4,val,8,0.2772264778614044
4,val,9,0.2727084457874298
4,val,10,0.27280882000923157
4,val,11,0.273336797952652
4,val,12,0.26630449295043945
4,val,13,0.2655366063117981
4,val,14,0.26631391048431396
4,val,15,0.2657831311225891
4,val,16,0.2661649286746979
4,val,17,0.2661568820476532
4,val,18,0.2628123462200165
4,val,19,0.26180437207221985
4,val,20,0.2604729235172272
5,val,1,1.5029354095458984
5,val,2,1.3362890481948853
5,val,3,1.1940782070159912
5,val,4,1.0367183685302734
5,val,5,1.047074556350708
5,val,6,1.1917377710342407
5,val,7,1.0199824571609497
5,val,8,1.2964649200439453
5,val,9,1.4083582162857056
5,val,10,1.0290327072143555
5,val,11,1.226291298866272
5,val,12,1.1066288948059082
5,val,13,0.9697403907775879
5,val,14,1.156975507736206
5,val,15,1.2102220058441162
5,val,16,1.1767675876617432
5,val,17,1.2627354860305786
5,val,18,1.119895339012146
5,val,19,1.1935453414916992
5,val,20,1.2148476839065552
