trip_instance_id,knn_dist,y
2026-03-14_1355905_S_17,0.05534929037094116,0
2026-03-14_1355905_S_18,0.048191606998443604,0
2026-03-14_1355905_S_19,0.06067803129553795,0
2026-03-14_1355905_S_2,0.03565629944205284,0
2026-03-14_1355905_S_20,0.046107035130262375,0
2026-03-14_1355905_S_21,0.06622277945280075,0
2026-03-14_1355905_S_22,0.060548484325408936,0
2026-03-14_1355905_S_23,0.053818393498659134,0
2026-03-14_1355905_S_24,0.07506190240383148,0
2026-03-14_1355905_S_3,0.05050823837518692,0
2026-03-14_1355905_S_31,0.06850515305995941,0
2026-03-14_1355905_S_32,0.048821281641721725,0
2026-03-14_1355905_S_33,0.06425422430038452,0
2026-03-14_1355905_S_34,0.06605232506990433,1
2026-03-14_1355905_S_35,0.04846520349383354,0
2026-03-14_1355905_S_36,0.04115735739469528,1
2026-03-14_1355905_S_4,0.07123004645109177,0
2026-03-14_1355905_S_5,0.06069830060005188,0
2026-03-14_1355905_S_6,0.03882797062397003,0
2026-03-14_1355905_S_7,0.04535983130335808,0
2026-03-14_1355905_S_8,0.06050758436322212,0
2026-03-14_1355905_S_9,0.05249868705868721,0
2026-03-14_1357583_S_1,0.02630545198917389,0
2026-03-14_1357583_S_101,0.06213068962097168,0
2026-03-14_1357583_S_102,0.03488874062895775,0
2026-03-14_1357583_S_105,0.160825714468956,1
2026-03-14_1357583_S_106,0.0687675029039383,1
2026-03-14_1357583_S_107,0.0386543944478035,0
2026-03-14_1357583_S_108,0.0536579005420208,0
2026-03-14_1357583_S_109,0.12267071008682251,0
2026-03-14_1357583_S_110,0.05394749715924263,0
2026-03-14_1357583_S_12,0.0933307632803917,0
2026-03-14_1357583_S_13,0.07327192276716232,0
2026-03-14_1357583_S_14,0.08198028802871704,1
2026-03-14_1357583_S_15,0.11478054523468018,0
2026-03-14_1357583_S_16,0.09493155032396317,0
2026-03-14_1357583_S_17,0.05686880275607109,0
2026-03-14_1357583_S_18,0.05260802432894707,0
2026-03-14_1357583_S_19,0.04892043396830559,0
2026-03-14_1357583_S_2,0.06188097223639488,0
2026-03-14_1357583_S_20,0.08747748285531998,0
2026-03-14_1357583_S_22,0.064444400370121,0
2026-03-14_1357583_S_24,0.06704400479793549,0
2026-03-14_1357583_S_25,0.08487479388713837,0
2026-03-14_1357583_S_27,0.055640995502471924,0
2026-03-14_1357583_S_28,0.05193020775914192,0
2026-03-14_1357583_S_29,0.043587248772382736,0
2026-03-14_1357583_S_30,0.07105288654565811,0
2026-03-14_1357583_S_31,0.04731375351548195,0
2026-03-14_1357583_S_32,0.1321565955877304,0
2026-03-14_1357583_S_33,0.10188265144824982,0
2026-03-14_1357583_S_34,0.1046549454331398,0
2026-03-14_1357583_S_35,0.061375197023153305,0
2026-03-14_1357583_S_36,0.07394631952047348,0
2026-03-14_1357583_S_37,0.04249834641814232,0
2026-03-14_1357583_S_38,0.05946916341781616,0
2026-03-14_1357583_S_39,0.052825529128313065,1
2026-03-14_1357583_S_4,0.08391735702753067,1
2026-03-14_1357583_S_40,0.04827996715903282,0
2026-03-14_1357583_S_42,0.08298077434301376,1
2026-03-14_1357583_S_43,0.08223295211791992,0
2026-03-14_1357583_S_44,0.08714579790830612,1
2026-03-14_1357583_S_46,0.08354020863771439,0
2026-03-14_1357583_S_48,0.04995829984545708,0
2026-03-14_1357583_S_49,0.05521434545516968,0
2026-03-14_1357583_S_5,0.05999554321169853,0
2026-03-14_1357583_S_50,0.05720765143632889,0
2026-03-14_1357583_S_52,0.04879060015082359,0
2026-03-14_1357583_S_53,0.1338960975408554,1
2026-03-14_1357583_S_55,0.07803799211978912,0
2026-03-14_1357583_S_56,0.08526694774627686,1
2026-03-14_1357583_S_57,0.08149439096450806,0
2026-03-14_1357583_S_58,0.06603305786848068,0
2026-03-14_1357583_S_59,0.06020479276776314,0
2026-03-14_1357583_S_6,0.0589296780526638,0
2026-03-14_1357583_S_60,0.050998296588659286,0
2026-03-14_1357583_S_61,0.04388459771871567,1
2026-03-14_1357583_S_64,0.11786516010761261,1
2026-03-14_1357583_S_68,0.0690407082438469,1
2026-03-14_1357583_S_7,0.05152400955557823,0
2026-03-14_1357583_S_70,0.09810640662908554,0
2026-03-14_1357583_S_71,0.058792371302843094,0
2026-03-14_1357583_S_72,0.06423459202051163,0
2026-03-14_1357583_S_73,0.04211626574397087,0
2026-03-14_1357583_S_74,0.054394301027059555,0
2026-03-14_1357583_S_76,0.08247663825750351,1
2026-03-14_1357583_S_77,0.12112108618021011,1
2026-03-14_1357583_S_8,0.05711458995938301,0
2026-03-14_1357583_S_81,0.07719437032938004,0
2026-03-14_1357583_S_82,0.052985161542892456,0
2026-03-14_1357583_S_83,0.057083990424871445,0
2026-03-14_1357583_S_84,0.045478370040655136,0
2026-03-14_1357583_S_85,0.05413668975234032,0
2026-03-14_1357583_S_86,0.06166918948292732,0
2026-03-14_1357583_S_87,0.12151169776916504,0
2026-03-14_1357583_S_88,0.10201852768659592,1
2026-03-14_1357583_S_91,0.04626643285155296,0
2026-03-14_1357583_S_92,0.057628482580184937,0
2026-03-14_1357583_S_95,0.04654763638973236,0
2026-03-14_1357583_S_96,0.07463965564966202,0
2026-03-14_1357583_S_97,0.09679747372865677,1
2026-03-14_1357583_S_98,0.09538273513317108,0
2026-03-14_1357583_S_99,0.06128714233636856,0
2026-03-14_1365861_S_1,0.06764938682317734,0
2026-03-14_1365861_S_10,0.03522361069917679,0
2026-03-14_1365861_S_100,0.08500584959983826,0
2026-03-14_1365861_S_101,0.09707572311162949,1
2026-03-14_1365861_S_103,0.0739564448595047,0
2026-03-14_1365861_S_104,0.06475738435983658,0
2026-03-14_1365861_S_105,0.06810169667005539,0
2026-03-14_1365861_S_11,0.04546711966395378,0
2026-03-14_1365861_S_12,0.0394512414932251,0
2026-03-14_1365861_S_13,0.028028875589370728,1
2026-03-14_1365861_S_14,0.05368324741721153,0
2026-03-14_1365861_S_15,0.047028783708810806,0
2026-03-14_1365861_S_16,0.03928352892398834,0
2026-03-14_1365861_S_17,0.03814589977264404,0
2026-03-14_1365861_S_18,0.034598056226968765,0
2026-03-14_1365861_S_19,0.028612274676561356,0
2026-03-14_1365861_S_2,0.06263462454080582,0
2026-03-14_1365861_S_20,0.057007014751434326,0
2026-03-14_1365861_S_21,0.05030500516295433,0
2026-03-14_1365861_S_22,0.03426344692707062,0
2026-03-14_1365861_S_23,0.032803989946842194,0
2026-03-14_1365861_S_24,0.026682889088988304,0
2026-03-14_1365861_S_25,0.04475247114896774,0
2026-03-14_1365861_S_27,0.13657556474208832,0
2026-03-14_1365861_S_28,0.06525565683841705,0
2026-03-14_1365861_S_29,0.06599652767181396,0
2026-03-14_1365861_S_3,0.04225126653909683,0
2026-03-14_1365861_S_30,0.04571869596838951,0
2026-03-14_1365861_S_31,0.06083928421139717,0
2026-03-14_1365861_S_33,0.04744848981499672,0
2026-03-14_1365861_S_34,0.043020498007535934,0
2026-03-14_1365861_S_35,0.03439841791987419,0
2026-03-14_1365861_S_36,0.03824184089899063,0
2026-03-14_1365861_S_37,0.024644672870635986,0
2026-03-14_1365861_S_38,0.023826275020837784,0
2026-03-14_1365861_S_39,0.042218588292598724,0
2026-03-14_1365861_S_4,0.034981172531843185,0
2026-03-14_1365861_S_40,0.03569934889674187,0
2026-03-14_1365861_S_41,0.035247381776571274,0
2026-03-14_1365861_S_42,0.03525402024388313,0
2026-03-14_1365861_S_43,0.026826152577996254,0
2026-03-14_1365861_S_44,0.04064890369772911,0
2026-03-14_1365861_S_46,0.054951298981904984,0
2026-03-14_1365861_S_47,0.04047515615820885,0
2026-03-14_1365861_S_48,0.03260262310504913,0
2026-03-14_1365861_S_49,0.02405254915356636,0
2026-03-14_1365861_S_5,0.03926731273531914,0
2026-03-14_1365861_S_50,0.05400099977850914,0
2026-03-14_1365861_S_51,0.033066507428884506,0
2026-03-14_1365861_S_52,0.10584264248609543,1
2026-03-14_1365861_S_53,0.031377922743558884,0
2026-03-14_1365861_S_54,0.037730686366558075,0
2026-03-14_1365861_S_55,0.022896474227309227,0
2026-03-14_1365861_S_56,0.023743806406855583,0
2026-03-14_1365861_S_57,0.043676573783159256,0
2026-03-14_1365861_S_58,0.02853180468082428,0
2026-03-14_1365861_S_59,0.046524155884981155,0
2026-03-14_1365861_S_6,0.02792634442448616,0
2026-03-14_1365861_S_60,0.045214202255010605,1
2026-03-14_1365861_S_61,0.110581174492836,0
2026-03-14_1365861_S_62,0.1264239400625229,1
2026-03-14_1365861_S_63,0.10997705906629562,1
2026-03-14_1365861_S_64,0.02568037621676922,0
2026-03-14_1365861_S_65,0.03654414415359497,0
2026-03-14_1365861_S_66,0.07851948589086533,0
2026-03-14_1365861_S_67,0.08020700514316559,0
2026-03-14_1365861_S_68,0.09828648716211319,0
2026-03-14_1365861_S_69,0.07136426866054535,1
2026-03-14_1365861_S_7,0.032705988734960556,0
2026-03-14_1365861_S_70,0.10692372173070908,0
2026-03-14_1365861_S_75,0.09424208104610443,1
2026-03-14_1365861_S_76,0.03737587854266167,0
2026-03-14_1365861_S_77,0.08212844282388687,0
2026-03-14_1365861_S_78,0.09620628505945206,1
2026-03-14_1365861_S_8,0.09467130154371262,0
2026-03-14_1365861_S_80,0.09070207178592682,1
2026-03-14_1365861_S_81,0.12810814380645752,1
2026-03-14_1365861_S_83,0.08892139047384262,0
2026-03-14_1365861_S_84,0.05568207427859306,0
2026-03-14_1365861_S_85,0.08943603932857513,1
2026-03-14_1365861_S_86,0.11450465768575668,1
2026-03-14_1365861_S_89,0.07112041860818863,0
2026-03-14_1365861_S_9,0.04798626899719238,0
2026-03-14_1365861_S_90,0.07360053807497025,0
2026-03-14_1365861_S_91,0.07725616544485092,1
2026-03-14_1365861_S_92,0.09195327013731003,1
2026-03-14_1365861_S_94,0.09330668300390244,1
2026-03-14_1365861_S_98,0.06992758810520172,0
2026-03-14_1402901_S_1,0.04343312978744507,0
2026-03-14_1402901_S_12,0.05567755177617073,0
2026-03-14_1402901_S_13,0.08952025324106216,0
2026-03-14_1402901_S_15,0.06998711824417114,1
2026-03-14_1402901_S_16,0.1081600934267044,0
2026-03-14_1402901_S_17,0.10600950568914413,0
2026-03-14_1402901_S_18,0.03998985514044762,1
2026-03-14_1402901_S_2,0.04603089764714241,0
2026-03-14_1402901_S_3,0.06402517855167389,0
2026-03-14_1402901_S_4,0.05531160160899162,0
2026-03-14_1402901_S_5,0.042835336178541183,0
2026-03-14_1402901_S_6,0.03668902441859245,1
2026-03-14_1402901_S_8,0.07535349577665329,1
2026-03-14_1410627_S_1,0.035283930599689484,0
2026-03-14_1410627_S_12,0.045341625809669495,0
2026-03-14_1410627_S_13,0.0932006686925888,1
2026-03-14_1410627_S_14,0.07350671291351318,0
2026-03-14_1410627_S_18,0.09777309745550156,0
2026-03-14_1410627_S_19,0.07132083177566528,0
2026-03-14_1410627_S_2,0.04342073202133179,1
2026-03-14_1410627_S_22,0.065866619348526,0
2026-03-14_1410627_S_23,0.086417555809021,0
2026-03-14_1410627_S_24,0.05697603151202202,0
2026-03-14_1410627_S_26,0.051533132791519165,0
2026-03-14_1410627_S_27,0.08515726774930954,1
2026-03-14_1410627_S_28,0.0627308264374733,0
2026-03-14_1410627_S_29,0.07202965021133423,0
2026-03-14_1410627_S_3,0.06616971641778946,0
2026-03-14_1410627_S_4,0.07930328696966171,0
2026-03-14_1410627_S_5,0.07148350030183792,1
2026-03-14_1410627_S_6,0.059761881828308105,0
2026-03-14_1410627_S_7,0.09500352293252945,0
2026-03-14_1410627_S_8,0.06814014911651611,0
2026-03-14_1410627_S_9,0.07302870601415634,1
2026-03-14_1437078_S_10,0.06282176077365875,0
2026-03-14_1437078_S_11,0.08855096250772476,0
2026-03-14_1437078_S_12,0.08478659391403198,0
2026-03-14_1437078_S_13,0.0657079741358757,1
2026-03-14_1437078_S_14,0.07342566549777985,1
2026-03-14_1437078_S_15,0.038136210292577744,0
2026-03-14_1437078_S_16,0.03132624551653862,0
2026-03-14_1437078_S_17,0.032673247158527374,0
2026-03-14_1437078_S_18,0.05141519382596016,0
2026-03-14_1437078_S_19,0.04833564907312393,0
2026-03-14_1437078_S_20,0.038128938525915146,0
2026-03-14_1437078_S_21,0.039058227092027664,0
2026-03-14_1437078_S_22,0.07314151525497437,0
2026-03-14_1437078_S_23,0.06856542825698853,0
2026-03-14_1437078_S_24,0.07612832635641098,0
2026-03-14_1437078_S_25,0.060961898416280746,0
2026-03-14_1437078_S_26,0.07393860816955566,0
2026-03-14_1437078_S_27,0.08602850884199142,0
2026-03-14_1437078_S_28,0.05450250580906868,1
2026-03-14_1437078_S_29,0.05337859317660332,0
2026-03-14_1437078_S_3,0.061636894941329956,0
2026-03-14_1437078_S_30,0.0768071785569191,0
2026-03-14_1437078_S_34,0.053171075880527496,0
2026-03-14_1437078_S_35,0.033414941281080246,0
2026-03-14_1437078_S_36,0.04054383188486099,0
2026-03-14_1437078_S_37,0.04719160124659538,1
2026-03-14_1437078_S_38,0.0411393903195858,0
2026-03-14_1437078_S_39,0.05210628733038902,1
2026-03-14_1437078_S_40,0.05419379472732544,1
2026-03-14_1437078_S_41,0.066114142537117,0
2026-03-14_1437078_S_42,0.060234010219573975,0
2026-03-14_1437078_S_43,0.08500746637582779,0
2026-03-14_1437078_S_44,0.07651600241661072,0
2026-03-14_1437078_S_45,0.04762350022792816,0
2026-03-14_1437078_S_46,0.04223322495818138,0
2026-03-14_1437078_S_5,0.07172354310750961,0
2026-03-14_1437078_S_6,0.050348009914159775,0
2026-03-14_1437078_S_7,0.043908461928367615,0
2026-03-14_1437078_S_8,0.05279596522450447,0
2026-03-14_1437078_S_9,0.0532819889485836,1
2026-03-15_1247861_S_104,0.04671635851264,0
2026-03-15_1247861_S_105,0.04405713453888893,1
2026-03-15_1247861_S_106,0.05617658048868179,0
2026-03-15_1247879_S_6,0.060585763305425644,1
2026-03-15_1247882_S_2,0.04068153724074364,1
2026-03-15_1247882_S_3,0.046297281980514526,0
2026-03-15_1247882_S_4,0.05745744705200195,0
2026-03-15_1247883_S_80,0.05652448162436485,0
2026-03-15_1247883_S_86,0.05322856828570366,0
2026-03-15_1247883_S_87,0.04154890403151512,0
2026-03-15_1247889_S_71,0.03929024934768677,1
2026-03-15_1247889_S_91,0.03131335601210594,1
2026-03-15_1247889_S_92,0.05202179029583931,0
2026-03-15_1247889_S_95,0.04794498533010483,0
2026-03-15_1257563_S_47,0.06136302277445793,1
2026-03-15_1257564_S_2,0.03552109748125076,1
2026-03-15_1257564_S_3,0.03482456132769585,0
2026-03-15_1257564_S_4,0.06829195469617844,1
2026-03-15_1257564_S_5,0.04936838150024414,0
2026-03-15_1285376_S_74,0.06292945146560669,0
2026-03-15_1286287_S_16,0.10142312198877335,1
2026-03-15_1289456_S_88,0.04337442293763161,0
2026-03-15_1289456_S_90,0.03661690279841423,0
2026-03-15_1314437_S_13,0.0417947843670845,1
2026-03-15_1314437_S_14,0.04364307224750519,0
2026-03-15_1314437_S_16,0.032096415758132935,0
2026-03-15_1314438_S_71,0.04014940559864044,0
2026-03-15_1314438_S_72,0.0359034463763237,0
2026-03-15_1357583_S_111,0.0444406196475029,0
2026-03-15_1357583_S_112,0.04281304031610489,1
2026-03-15_1357583_S_113,0.05022896081209183,0
2026-03-15_1357583_S_114,0.03601912409067154,0
2026-03-15_1357583_S_115,0.027641816064715385,0
2026-03-22_1211279_D_1,0.09322420507669449,1
2026-03-22_1211279_D_10,0.14101293683052063,0
2026-03-22_1211279_D_12,0.14530478417873383,1
2026-03-22_1211279_D_13,0.06430049240589142,0
2026-03-22_1211279_D_14,0.05945940688252449,1
2026-03-22_1211279_D_15,0.06968867033720016,1
2026-03-22_1211279_D_16,0.0590689443051815,1
2026-03-22_1211279_D_17,0.12231278419494629,0
2026-03-22_1211279_D_18,0.08944886922836304,0
2026-03-22_1211279_D_19,0.0996479019522667,0
2026-03-22_1211279_D_20,0.16130052506923676,0
2026-03-22_1211279_D_21,0.1730606108903885,0
2026-03-22_1211279_D_22,0.07392861694097519,0
2026-03-22_1211279_D_23,0.09432436525821686,0
2026-03-22_1211279_D_24,0.10084421932697296,0
2026-03-22_1211279_D_25,0.16024275124073029,0
2026-03-22_1211279_D_26,0.1787155270576477,1
2026-03-22_1211279_D_29,0.06553977727890015,1
2026-03-22_1211279_D_3,0.14271080493927002,0
2026-03-22_1211279_D_32,0.05416474491357803,0
2026-03-22_1211279_D_4,0.16316168010234833,1
2026-03-22_1211279_D_5,0.20123782753944397,1
2026-03-22_1211279_D_7,0.09430376440286636,0
2026-03-22_1211279_D_8,0.09563019126653671,0
2026-03-22_1211279_D_9,0.11975032091140747,0
2026-03-22_1211280_D_1,0.0981450304389,0
2026-03-22_1211280_D_10,0.1512257158756256,1
2026-03-22_1211280_D_11,0.07505922764539719,0
2026-03-22_1211280_D_12,0.07177509367465973,0
2026-03-22_1211280_D_13,0.05334186181426048,0
2026-03-22_1211280_D_14,0.07744187116622925,1
2026-03-22_1211280_D_15,0.06536080688238144,0
2026-03-22_1211280_D_16,0.15516899526119232,0
2026-03-22_1211280_D_17,0.10861232131719589,0
2026-03-22_1211280_D_18,0.2031860649585724,0
2026-03-22_1211280_D_19,0.08112939447164536,0
2026-03-22_1211280_D_2,0.17033982276916504,0
2026-03-22_1211280_D_20,0.06879131495952606,0
2026-03-22_1211280_D_21,0.09875815361738205,0
2026-03-22_1211280_D_22,0.08054771274328232,0
2026-03-22_1211280_D_23,0.10612855106592178,0
2026-03-22_1211280_D_24,0.12072684615850449,0
2026-03-22_1211280_D_26,0.11705305427312851,0
2026-03-22_1211280_D_27,0.06273448467254639,0
2026-03-22_1211280_D_28,0.052223335951566696,0
2026-03-22_1211280_D_3,0.15534690022468567,0
2026-03-22_1211280_D_30,0.05417996272444725,1
2026-03-22_1211280_D_31,0.04929368197917938,0
2026-03-22_1211280_D_4,0.18422697484493256,0
2026-03-22_1211280_D_5,0.13547953963279724,0
2026-03-22_1211280_D_6,0.10683368891477585,0
2026-03-22_1211280_D_7,0.09149349480867386,0
2026-03-22_1211280_D_8,0.08325421065092087,0
2026-03-22_1211280_D_9,0.1710248738527298,1
2026-03-22_1211281_D_1,0.09264405071735382,0
2026-03-22_1211281_D_10,0.07644370943307877,0
2026-03-22_1211281_D_11,0.15402445197105408,1
2026-03-22_1211281_D_12,0.05975625663995743,1
2026-03-22_1211281_D_13,0.06876722723245621,0
2026-03-22_1211281_D_14,0.08920130878686905,0
2026-03-22_1211281_D_2,0.11980626732110977,0
2026-03-22_1211281_D_3,0.12844012677669525,1
2026-03-22_1211281_D_4,0.07453987747430801,0
2026-03-22_1211281_D_5,0.06634894758462906,0
2026-03-22_1211281_D_6,0.08338288962841034,0
2026-03-22_1211281_D_7,0.07656039297580719,0
2026-03-22_1211281_D_8,0.10516267269849777,1
2026-03-22_1211281_D_9,0.06705313175916672,0
2026-03-22_1219424_D_10,0.10575683414936066,0
2026-03-22_1219424_D_11,0.08215592801570892,0
2026-03-22_1219424_D_2,0.10928962379693985,0
2026-03-22_1219424_D_3,0.07430791109800339,0
2026-03-22_1219424_D_5,0.09510635584592819,0
2026-03-22_1219424_D_6,0.07968012243509293,0
2026-03-22_1219424_D_7,0.09577591717243195,0
2026-03-22_1219424_D_9,0.11894822120666504,0
2026-03-22_1219426_D_1,0.10926001518964767,0
2026-03-22_1219426_D_10,0.05477989837527275,0
2026-03-22_1219426_D_11,0.040943633764982224,0
2026-03-22_1219426_D_13,0.04643264040350914,0
2026-03-22_1219426_D_14,0.02887052856385708,0
2026-03-22_1219426_D_2,0.13444678485393524,1
2026-03-22_1219426_D_3,0.13197200000286102,1
2026-03-22_1219426_D_4,0.14577476680278778,0
2026-03-22_1219426_D_6,0.18646344542503357,0
2026-03-22_1219426_D_7,0.12220271676778793,0
2026-03-22_1219426_D_8,0.0893995389342308,0
2026-03-22_1219426_D_9,0.10164373368024826,1
2026-03-22_1219428_D_1,0.09700793027877808,0
2026-03-22_1219428_D_10,0.07509075850248337,0
2026-03-22_1219428_D_11,0.053451813757419586,0
2026-03-22_1219428_D_2,0.1174665242433548,0
2026-03-22_1219428_D_3,0.08825361728668213,0
2026-03-22_1219428_D_5,0.10809049755334854,1
2026-03-22_1219428_D_6,0.08880706876516342,0
2026-03-22_1219428_D_7,0.12494509667158127,1
2026-03-22_1219433_D_1,0.07289667427539825,1
2026-03-22_1219433_D_11,0.07618855684995651,0
2026-03-22_1219433_D_12,0.0804733857512474,0
2026-03-22_1219433_D_13,0.05439037084579468,0
2026-03-22_1219433_D_14,0.06872163712978363,0
2026-03-22_1219433_D_15,0.0957493707537651,0
2026-03-22_1219433_D_16,0.06131995841860771,0
2026-03-22_1219433_D_17,0.029203355312347412,0
2026-03-22_1219433_D_18,0.056609343737363815,0
2026-03-22_1219433_D_2,0.11069323867559433,0
2026-03-22_1219433_D_3,0.1729675531387329,0
2026-03-22_1219433_D_4,0.07654844969511032,0
2026-03-22_1219433_D_5,0.11259739845991135,0
2026-03-22_1219433_D_6,0.11721260845661163,1
2026-03-22_1235939_D_1,0.07631249725818634,0
2026-03-22_1235939_D_10,0.12548533082008362,0
2026-03-22_1235939_D_11,0.05275988578796387,0
2026-03-22_1235939_D_12,0.09923424571752548,1
2026-03-22_1235939_D_14,0.055888980627059937,0
2026-03-22_1235939_D_15,0.0955437570810318,0
2026-03-22_1235939_D_16,0.03358590602874756,1
2026-03-22_1235939_D_2,0.09031655639410019,0
2026-03-22_1235939_D_3,0.1169637069106102,0
2026-03-22_1235939_D_4,0.1554693728685379,0
2026-03-22_1235939_D_5,0.13869145512580872,1
2026-03-22_1235939_D_6,0.07327287644147873,1
2026-03-22_1235939_D_7,0.12855926156044006,0
2026-03-22_1235939_D_9,0.12172675132751465,0
2026-03-22_1246639_D_10,0.08823191374540329,0
2026-03-22_1246639_D_11,0.08980486541986465,1
2026-03-22_1246639_D_12,0.12373652309179306,0
2026-03-22_1246639_D_13,0.06469165533781052,1
2026-03-22_1246639_D_14,0.05766388773918152,1
2026-03-22_1246639_D_15,0.041111137717962265,1
2026-03-22_1246639_D_19,0.033171337097883224,0
2026-03-22_1246639_D_3,0.11596846580505371,0
2026-03-22_1246639_D_4,0.15932808816432953,1
2026-03-22_1246639_D_5,0.13527719676494598,1
2026-03-22_1246639_D_6,0.15146003663539886,0
2026-03-22_1246639_D_7,0.17481352388858795,0
2026-03-22_1247894_D_1,0.07335727661848068,0
2026-03-22_1247894_D_10,0.03686627745628357,1
2026-03-22_1247894_D_11,0.07533542811870575,0
2026-03-22_1247894_D_12,0.04250463470816612,0
2026-03-22_1247894_D_13,0.037493061274290085,0
2026-03-22_1247894_D_15,0.11157356947660446,0
2026-03-22_1247894_D_17,0.11302585899829865,0
2026-03-22_1247894_D_18,0.18379764258861542,0
2026-03-22_1247894_D_19,0.26444047689437866,0
2026-03-22_1247894_D_2,0.1256687194108963,0
2026-03-22_1247894_D_20,0.21020947396755219,1
2026-03-22_1247894_D_25,0.10408365726470947,0
2026-03-22_1247894_D_26,0.14637444913387299,0
2026-03-22_1247894_D_27,0.2047129124403,0
2026-03-22_1247894_D_28,0.2381950169801712,0
2026-03-22_1247894_D_29,0.2813382148742676,0
2026-03-22_1247894_D_3,0.2004176825284958,0
2026-03-22_1247894_D_30,0.2350316047668457,0
2026-03-22_1247894_D_31,0.14991985261440277,0
2026-03-22_1247894_D_32,0.15565381944179535,0
2026-03-22_1247894_D_33,0.09879293292760849,0
2026-03-22_1247894_D_34,0.07073735445737839,0
2026-03-22_1247894_D_35,0.13626188039779663,0
2026-03-22_1247894_D_36,0.1702032834291458,0
2026-03-22_1247894_D_37,0.24814172089099884,0
2026-03-22_1247894_D_38,0.22986002266407013,0
2026-03-22_1247894_D_39,0.18290944397449493,0
2026-03-22_1247894_D_4,0.1911618709564209,0
2026-03-22_1247894_D_40,0.11994539946317673,1
2026-03-22_1247894_D_41,0.08199846744537354,0
2026-03-22_1247894_D_42,0.056429993361234665,0
2026-03-22_1247894_D_43,0.09292437136173248,0
2026-03-22_1247894_D_44,0.03637218847870827,0
2026-03-22_1247894_D_45,0.16207973659038544,0
2026-03-22_1247894_D_46,0.18434922397136688,0
2026-03-22_1247894_D_47,0.19801275432109833,0
2026-03-22_1247894_D_48,0.20040149986743927,0
2026-03-22_1247894_D_49,0.25440552830696106,0
2026-03-22_1247894_D_5,0.13637395203113556,0
2026-03-22_1247894_D_50,0.21526770293712616,0
2026-03-22_1247894_D_51,0.1576189398765564,0
2026-03-22_1247894_D_52,0.0861438438296318,0
2026-03-22_1247894_D_53,0.0787850022315979,0
2026-03-22_1247894_D_54,0.07948946952819824,0
2026-03-22_1247894_D_6,0.18231095373630524,0
2026-03-22_1247894_D_7,0.21081316471099854,0
2026-03-22_1247894_D_8,0.17524407804012299,0
2026-03-22_1247894_D_9,0.0822678804397583,0
2026-03-22_1247897_D_1,0.08699733763933182,0
2026-03-22_1247897_D_11,0.27955612540245056,0
2026-03-22_1247897_D_12,0.23298950493335724,1
2026-03-22_1247897_D_13,0.23156686127185822,0
2026-03-22_1247897_D_14,0.15749619901180267,0
2026-03-22_1247897_D_15,0.08172309398651123,0
2026-03-22_1247897_D_16,0.1324933022260666,0
2026-03-22_1247897_D_17,0.1863153576850891,0
2026-03-22_1247897_D_18,0.22453518211841583,0
2026-03-22_1247897_D_19,0.28115278482437134,0
2026-03-22_1247897_D_2,0.15333949029445648,0
2026-03-22_1247897_D_20,0.22998717427253723,1
2026-03-22_1247897_D_21,0.2432343065738678,0
2026-03-22_1247897_D_22,0.050939470529556274,1
2026-03-22_1247897_D_23,0.05884310230612755,1
2026-03-22_1247897_D_24,0.13788844645023346,0
2026-03-22_1247897_D_25,0.23651467263698578,0
2026-03-22_1247897_D_26,0.18704070150852203,0
2026-03-22_1247897_D_27,0.29112058877944946,0
2026-03-22_1247897_D_28,0.23833493888378143,0
2026-03-22_1247897_D_29,0.17420873045921326,0
2026-03-22_1247897_D_3,0.25216934084892273,0
2026-03-22_1247897_D_30,0.0785943865776062,0
2026-03-22_1247897_D_31,0.043209295719861984,1
2026-03-22_1247897_D_32,0.1960311383008957,0
2026-03-22_1247897_D_33,0.17798088490962982,0
2026-03-22_1247897_D_34,0.22014303505420685,0
2026-03-22_1247897_D_35,0.13333068788051605,1
2026-03-22_1247897_D_36,0.08139263838529587,0
2026-03-22_1247897_D_38,0.18936872482299805,0
2026-03-22_1247897_D_39,0.21593044698238373,0
2026-03-22_1247897_D_4,0.22388331592082977,0
2026-03-22_1247897_D_40,0.2410290241241455,0
2026-03-22_1247897_D_41,0.25002461671829224,0
2026-03-22_1247897_D_42,0.12063361704349518,1
2026-03-22_1247897_D_43,0.10240509361028671,0
2026-03-22_1247897_D_44,0.08405289798974991,0
2026-03-22_1247897_D_45,0.0598067007958889,0
2026-03-22_1247897_D_46,0.2561008036136627,0
2026-03-22_1247897_D_47,0.19242405891418457,0
2026-03-22_1247897_D_48,0.29584476351737976,0
2026-03-22_1247897_D_49,0.13026288151741028,1
2026-03-22_1247897_D_5,0.26137375831604004,0
2026-03-22_1247897_D_51,0.04121188446879387,1
2026-03-22_1247897_D_52,0.041781552135944366,1
2026-03-22_1247897_D_53,0.1016990914940834,0
2026-03-22_1247897_D_54,0.03316463157534599,0
2026-03-22_1247897_D_55,0.03069894388318062,1
2026-03-22_1247897_D_6,0.08842267841100693,0
2026-03-22_1247897_D_7,0.052310314029455185,0
2026-03-22_1247897_D_8,0.11062901467084885,0
2026-03-22_1247897_D_9,0.16041205823421478,0
2026-03-22_1247912_D_1,0.1104956865310669,0
2026-03-22_1247912_D_11,0.1379554718732834,0
2026-03-22_1247912_D_12,0.1780862957239151,0
2026-03-22_1247912_D_13,0.1912911981344223,0
