fold,split,epoch,mse
1,val,13,0.3020009696483612
1,val,14,0.300427109003067
1,val,15,0.29792943596839905
1,val,16,0.29740652441978455
1,val,17,0.29251864552497864
1,val,18,0.2960004508495331
1,val,19,0.29162028431892395
1,val,20,0.28957653045654297
2,val,1,0.44312989711761475
2,val,2,0.4270526170730591
2,val,3,0.3819867968559265
2,val,4,0.3610566556453705
2,val,5,0.3464156687259674
2,val,6,0.3476306200027466
2,val,7,0.34008756279945374
2,val,8,0.34108561277389526
2,val,9,0.33755937218666077
2,val,10,0.33744126558303833
2,val,11,0.3268798589706421
2,val,12,0.3252604007720947
2,val,13,0.3294341266155243
2,val,14,0.33241337537765503
2,val,15,0.32305264472961426
2,val,16,0.32041358947753906
2,val,17,0.3249856233596802
2,val,18,0.31584614515304565
2,val,19,0.3157319724559784
2,val,20,0.3140713572502136
3,val,1,0.436097651720047
3,val,2,0.423971027135849
3,val,3,0.38415035605430603
3,val,4,0.3756176233291626
3,val,5,0.3690784275531769
3,val,6,0.35924625396728516
3,val,7,0.3463858366012573
3,val,8,0.3607849180698395
3,val,9,0.3415602743625641
3,val,10,0.3537171483039856
3,val,11,0.33799752593040466
3,val,12,0.339830219745636
3,val,13,0.3337463140487671
3,val,14,0.3351386785507202
3,val,15,0.3348505198955536
3,val,16,0.3407418727874756
3,val,17,0.32858210802078247
3,val,18,0.3369810879230499
3,val,19,0.33535394072532654
3,val,20,0.32860055565834045
4,val,1,0.3712688386440277
4,val,2,0.3469138443470001
4,val,3,0.32568034529685974
4,val,4,0.31540700793266296
4,val,5,0.3134705722332001
4,val,6,0.2982725501060486
4,val,7,0.29827138781547546
4,val,8,0.28771817684173584
4,val,9,0.29157039523124695
4,val,10,0.2865348756313324
4,val,11,0.28169873356819153
4,val,12,0.2812427282333374
4,val,13,0.282571941614151
4,val,14,0.2797260880470276
4,val,15,0.28260481357574463
4,val,16,0.27913546562194824
4,val,17,0.2751811146736145
4,val,18,0.28131425380706787
4,val,19,0.2743954658508301
4,val,20,0.27805987000465393
5,val,1,1.8006235361099243
5,val,2,2.625340461730957
5,val,3,1.3948739767074585
5,val,4,1.523338794708252
5,val,5,1.073585033416748
5,val,6,1.4381626844406128
5,val,7,1.7084053754806519
5,val,8,1.1863317489624023
5,val,9,1.234537124633789
5,val,10,1.5251154899597168
5,val,11,1.283432126045227
5,val,12,1.3681355714797974
5,val,13,1.3306218385696411
5,val,14,1.173987865447998
5,val,15,1.361786127090454
5,val,16,1.2576656341552734
5,val,17,1.31706702709198
5,val,18,1.463308334350586
5,val,19,1.4981935024261475
5,val,20,1.325142502784729
