fold,split,epoch,mse
2,val,4,0.39725640416145325
2,val,5,0.3677302300930023
2,val,6,0.3497682511806488
2,val,7,0.34716764092445374
2,val,8,0.3397834002971649
2,val,9,0.34708818793296814
2,val,10,0.33440962433815
2,val,11,0.33060091733932495
2,val,12,0.33276474475860596
2,val,13,0.33235105872154236
2,val,14,0.3300153315067291
2,val,15,0.3249349892139435
2,val,16,0.32126808166503906
2,val,17,0.3171294331550598
2,val,18,0.31793898344039917
2,val,19,0.3203340470790863
2,val,20,0.31957632303237915
3,val,1,0.45925813913345337
3,val,2,0.42178013920783997
3,val,3,0.43993380665779114
3,val,4,0.3986980617046356
3,val,5,0.3884064853191376
3,val,6,0.3602905571460724
3,val,7,0.3595467805862427
3,val,8,0.37574973702430725
3,val,9,0.36450162529945374
3,val,10,0.3552728593349457
3,val,11,0.3646322786808014
3,val,12,0.3517322540283203
3,val,13,0.3510153591632843
3,val,14,0.34245502948760986
3,val,15,0.3522021770477295
3,val,16,0.3547782301902771
3,val,17,0.3441159725189209
3,val,18,0.33830881118774414
3,val,19,0.3351995348930359
3,val,20,0.34271439909935
4,val,1,0.3762771189212799
4,val,2,0.35466864705085754
4,val,3,0.340932160615921
4,val,4,0.3278135657310486
4,val,5,0.31022369861602783
4,val,6,0.31052160263061523
4,val,7,0.3120802044868469
4,val,8,0.3001522719860077
4,val,9,0.30286654829978943
4,val,10,0.29149577021598816
4,val,11,0.28523024916648865
4,val,12,0.2878006398677826
4,val,13,0.28557059168815613
4,val,14,0.297397255897522
4,val,15,0.2853824496269226
4,val,16,0.28221091628074646
4,val,17,0.2822369337081909
4,val,18,0.28234395384788513
4,val,19,0.27706634998321533
4,val,20,0.2774038314819336
5,val,1,1.7799841165542603
5,val,2,1.36448335647583
5,val,3,1.374009132385254
5,val,4,2.0767948627471924
5,val,5,1.461983323097229
5,val,6,1.2455273866653442
5,val,7,1.5520203113555908
5,val,8,1.451520323753357
5,val,9,1.5979690551757812
5,val,10,1.415870189666748
5,val,11,1.383520245552063
5,val,12,1.4821850061416626
5,val,13,1.535184621810913
5,val,14,1.4569817781448364
5,val,15,1.4616259336471558
5,val,16,1.422034502029419
5,val,17,1.481080412864685
5,val,18,1.6366487741470337
5,val,19,1.574617624282837
5,val,20,1.6489592790603638
