model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,accuracy_std,precision_std,recall_std,f1_std,roc_auc_std,pr_auc_std
AE+LSTM,1,0.7632567849686848,0.44125,0.7463002114164905,0.5545954438334643,0.8366972608254704,0.601008169258847,,,,,,
AE+LSTM,2,0.7545150501672241,0.42866666666666664,0.7249154453213078,0.5387515710096356,0.8255876840008196,0.570726338132273,,,,,,
AE+LSTM,3,0.7570557687965681,0.3929098966026588,0.6768447837150128,0.497196261682243,0.8068392867495192,0.51689895635346,,,,,,
AE+LSTM,4,0.7431915372496061,0.49428415895481764,0.8107142857142857,0.6141359485965505,0.8471333455139505,0.6706387026132565,,,,,,
AE+LSTM,5,0.7081650964558098,0.41388888888888886,0.751765893037336,0.533858831959871,0.7919642807767746,0.5899120545878299,,,,,,
AE+LSTM,mean,0.7452368475275786,0.4341999222226064,0.7421081238408866,0.5477076114163528,0.8216443715733067,0.5898368441891333,0.019641731650883766,0.0340817848951206,0.04329559633532154,0.03816690194421032,0.01995958570018742,0.04967673783349286
AE+GRU,1,0.7691022964509394,0.4498117942283563,0.7579281183932347,0.5645669291338583,0.8349246402509719,0.6007021901594143,,,,,,
AE+GRU,2,0.7406911928651059,0.41050583657587547,0.713641488162345,0.5212021407986825,0.8198802040216505,0.5796801736331766,,,,,,
AE+GRU,3,0.6981259878076315,0.34212034383954154,0.7595419847328244,0.47175029632556303,0.8042657709476643,0.5106686438410633,,,,,,
AE+GRU,4,0.7499437317128067,0.5025352112676056,0.7964285714285714,0.6162348877374784,0.8479160397231418,0.6633229025364944,,,,,,
AE+GRU,5,0.7512337371018394,0.4597544338335607,0.6801210898082745,0.5486365486365486,0.8007562728531401,0.589855511229162,,,,,,
AE+GRU,mean,0.7418193891876645,0.4329455239489879,0.74153225050505,0.5444781605264263,0.8215485855593136,0.5888458842798622,0.02370391557507042,0.054034556007716436,0.04038813277160153,0.047751427290635445,0.017932991516882914,0.04875265891901595
