fold,split,epoch,mse
5,train,7,0.37312255736807703
5,train,8,0.3644524573440283
5,train,9,0.3635045739126877
5,train,10,0.3590320709725501
5,train,11,0.35423892736434937
5,train,12,0.35231114577659417
5,train,13,0.3486925076011201
5,train,14,0.3402597346985844
5,train,15,0.33786212380083513
5,train,16,0.3365314311124909
5,train,17,0.33558288436960165
5,train,18,0.33432038128376007
5,train,19,0.33324608301192943
5,train,20,0.33442323507977206
1,val,1,0.40516388416290283
1,val,2,0.3862863779067993
1,val,3,0.3551788926124573
1,val,4,0.34040334820747375
1,val,5,0.33152738213539124
1,val,6,0.31999823451042175
1,val,7,0.31696778535842896
1,val,8,0.31261926889419556
1,val,9,0.3124944567680359
1,val,10,0.3056830167770386
1,val,11,0.30561938881874084
1,val,12,0.3016452193260193
1,val,13,0.2984631061553955
1,val,14,0.3019871711730957
1,val,15,0.298271507024765
1,val,16,0.2942940294742584
1,val,17,0.2926231324672699
1,val,18,0.29240384697914124
1,val,19,0.2919961214065552
1,val,20,0.29030537605285645
2,val,1,0.46185997128486633
2,val,2,0.4050297439098358
2,val,3,0.42190995812416077
2,val,4,0.3744819760322571
2,val,5,0.3681604862213135
2,val,6,0.35163500905036926
2,val,7,0.3481484651565552
2,val,8,0.34152472019195557
2,val,9,0.3406466543674469
2,val,10,0.3324524164199829
2,val,11,0.3412493169307709
2,val,12,0.3307521641254425
2,val,13,0.32568782567977905
2,val,14,0.32663506269454956
2,val,15,0.33610013127326965
2,val,16,0.3248823285102844
2,val,17,0.32489416003227234
2,val,18,0.31909415125846863
2,val,19,0.3219314515590668
2,val,20,0.3205457031726837
3,val,1,0.46610212326049805
3,val,2,0.4040948152542114
3,val,3,0.39394333958625793
3,val,4,0.3705253005027771
3,val,5,0.3676076829433441
3,val,6,0.35565441846847534
3,val,7,0.35181093215942383
3,val,8,0.35191938281059265
3,val,9,0.3504506051540375
3,val,10,0.35327577590942383
3,val,11,0.34462860226631165
3,val,12,0.3415990471839905
3,val,13,0.3389117121696472
3,val,14,0.3389318585395813
3,val,15,0.33736908435821533
3,val,16,0.34915682673454285
3,val,17,0.33719339966773987
3,val,18,0.3305138647556305
3,val,19,0.3378334641456604
3,val,20,0.337283194065094
4,val,1,0.36810436844825745
4,val,2,0.34196481108665466
4,val,3,0.32703912258148193
4,val,4,0.31239956617355347
4,val,5,0.30626174807548523
4,val,6,0.3028838038444519
4,val,7,0.3025805950164795
4,val,8,0.2932567298412323
4,val,9,0.28824734687805176
4,val,10,0.2876225709915161
4,val,11,0.29011625051498413
4,val,12,0.2875629663467407
4,val,13,0.28166645765304565
4,val,14,0.28151920437812805
4,val,15,0.2860446870326996
4,val,16,0.28159794211387634
4,val,17,0.2810131907463074
4,val,18,0.2775198817253113
4,val,19,0.27625975012779236
4,val,20,0.2759602665901184
5,val,1,1.741368055343628
5,val,2,1.4292378425598145
5,val,3,1.2284660339355469
5,val,4,1.317517876625061
5,val,5,1.7113860845565796
5,val,6,1.2251578569412231
5,val,7,1.2851916551589966
5,val,8,1.2334686517715454
5,val,9,1.7607935667037964
5,val,10,1.4504567384719849
5,val,11,1.508543848991394
5,val,12,1.2751108407974243
5,val,13,1.2258760929107666
5,val,14,1.1588153839111328
5,val,15,1.1774084568023682
5,val,16,1.2875416278839111
5,val,17,1.2410696744918823
5,val,18,1.2167022228240967
5,val,19,1.1724480390548706
5,val,20,1.2436610460281372
