model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,accuracy_std,precision_std,recall_std,f1_std,roc_auc_std,pr_auc_std
AE+LR,1,0.7668058455114822,0.4431137724550898,0.7040169133192389,0.5438954675377705,0.8205594287134834,0.5888916808287777,,,,,,
AE+LR,2,0.7794871794871795,0.45913461538461536,0.6459977452085682,0.536768149882904,0.8141667705909522,0.5645438996925692,,,,,,
AE+LR,3,0.7419282004967261,0.3776559287183002,0.7010178117048346,0.4908685968819599,0.7974836191126766,0.4879815669994248,,,,,,
AE+LR,4,0.7285617825793382,0.4764512595837897,0.7767857142857143,0.5906313645621182,0.8308276191909204,0.6259444070798179,,,,,,
AE+LR,5,0.7561686855091969,0.46595744680851064,0.6629667003027245,0.5472719700124948,0.7956373732208277,0.5861771833592877,,,,,,
AE+LR,mean,0.7545903387167845,0.44446260459006115,0.6981569769642162,0.5418871097754495,0.811734962165772,0.5707077475919755,0.017940891528008755,0.035115584802825665,0.0451307934588412,0.03174310949994129,0.013494796056301156,0.0458315642295867
AE+LSTM,1,0.7549060542797494,0.4314079422382672,0.7579281183932347,0.5498466257668712,0.8415751298528444,0.6258388918644158,,,,,,
AE+LSTM,2,0.7426978818283166,0.41577287066246055,0.7429537767756482,0.5331715210355987,0.8263713462257938,0.5991516010892979,,,,,,
AE+LSTM,3,0.7523142921652743,0.39148639218422887,0.7137404580152672,0.5056331680937359,0.8150581930978509,0.5262390041183452,,,,,,
AE+LSTM,4,0.7461174881836596,0.49776785714285715,0.7964285714285714,0.6126373626373627,0.8513297472163706,0.6756944987350193,,,,,,
AE+LSTM,5,0.7388963660834454,0.4474802671523983,0.7436932391523713,0.558756633813495,0.8146799709063138,0.6166354470070853,,,,,,
AE+LSTM,mean,0.7469864165080891,0.4367830658760424,0.7509488327530185,0.5520090622694127,0.8298028774598347,0.6087118885628326,0.005927940678829708,0.03565300488200302,0.026900352292296377,0.035303181667395385,0.014559364505986069,0.048447833493689786
AE+GRU,1,0.7377870563674321,0.41426991150442477,0.7917547568710359,0.5439360929557008,0.8435504220629939,0.6255606431429113,,,,,,
AE+GRU,2,0.7906354515050167,0.4792,0.6753100338218715,0.5605989705194198,0.8296062637830235,0.5986871277624475,,,,,,
AE+GRU,3,0.7599909686159404,0.3980868285504047,0.688295165394402,0.5044289044289044,0.8136191685542842,0.5285135827951808,,,,,,
AE+GRU,4,0.7233851001575512,0.47289905519641967,0.8491071428571428,0.6074736505908656,0.8517678463952538,0.6694058289706114,,,,,,
AE+GRU,5,0.7552714221624046,0.46710526315789475,0.7164480322906155,0.5655117483074472,0.8063188832169071,0.6070655067269163,,,,,,
AE+GRU,mean,0.753413999761669,0.4463122116818288,0.7441830262470136,0.5563898733604675,0.8289725168024924,0.6058465378796135,0.02270717586336108,0.03338626794671132,0.06619412627569991,0.03336320229307668,0.01721311375273416,0.045741793604295734
