trip_instance_id,date,line_id,trip_id,delayed,degraded_day,rain_mm_trip,score_cnn,score_lstm,anom_cnn,anom_lstm,score_mean
2026-03-21_1314438_S_30,2026-03-21,44,1314438_S_30,0,0,0.0,-0.042315084071100864,-0.14053365780861435,False,False,-0.09142437093985761
2026-03-21_1314438_S_31,2026-03-21,44,1314438_S_31,0,0,0.0,1.0855459015878899,0.5018518353736586,False,False,0.7936988684807742
2026-03-21_1314438_S_32,2026-03-21,44,1314438_S_32,1,0,0.0,0.2730124855853103,0.5225087236877354,False,False,0.39776060463652285
2026-03-21_1314438_S_33,2026-03-21,44,1314438_S_33,0,0,0.0,0.12362131569089813,-0.027566429968906882,False,False,0.048027442860995626
2026-03-21_1314438_S_34,2026-03-21,44,1314438_S_34,0,0,0.0,-0.14719500895721455,-0.220626826726985,False,False,-0.18391091784209979
2026-03-21_1314438_S_35,2026-03-21,44,1314438_S_35,0,0,0.0,0.3499679083261465,0.17234615552959368,False,False,0.2611570319278701
2026-03-21_1314438_S_36,2026-03-21,44,1314438_S_36,0,0,0.0,0.21228533629165378,0.051632232989651784,False,False,0.13195878464065278
2026-03-21_1314438_S_37,2026-03-21,44,1314438_S_37,0,0,0.0,0.8072327107414922,0.5805527228808187,False,False,0.6938927168111555
2026-03-21_1314438_S_38,2026-03-21,44,1314438_S_38,0,0,0.0,-0.43050059025630805,-0.18341579794925084,False,False,-0.30695819410277947
2026-03-21_1314438_S_39,2026-03-21,44,1314438_S_39,1,0,0.0,0.16291819850994857,0.044558148808515635,False,False,0.1037381736592321
2026-03-21_1314438_S_4,2026-03-21,44,1314438_S_4,0,0,0.2,0.21858262226159683,0.038047348135104145,False,False,0.1283149851983505
2026-03-21_1314438_S_40,2026-03-21,44,1314438_S_40,0,0,0.0,-0.40332210293643805,0.0954392304945382,False,False,-0.1539414362209499
2026-03-21_1314438_S_41,2026-03-21,44,1314438_S_41,0,0,0.0,-0.17504272585187797,0.014156225615868214,False,False,-0.08044325011800488
2026-03-21_1314438_S_42,2026-03-21,44,1314438_S_42,0,0,0.0,0.8592559043294142,0.870942853139373,False,False,0.8650993787343937
2026-03-21_1314438_S_43,2026-03-21,44,1314438_S_43,0,0,0.2,-0.31198266846535644,-0.4040308932473035,False,False,-0.35800678085633
2026-03-21_1314438_S_44,2026-03-21,44,1314438_S_44,0,0,0.0,-0.19752107755896994,-0.33565315698447556,False,False,-0.26658711727172274
2026-03-21_1314438_S_45,2026-03-21,44,1314438_S_45,0,0,0.0,-0.07918372396466018,-0.19129617468097732,False,False,-0.13523994932281874
2026-03-21_1314438_S_46,2026-03-21,44,1314438_S_46,0,0,0.0,-0.3749623758626251,-0.5122378128508659,False,False,-0.4436000943567455
2026-03-21_1314438_S_47,2026-03-21,44,1314438_S_47,0,0,0.0,0.013027292997592635,-0.11548108712891282,False,False,-0.051226897065660096
2026-03-21_1314438_S_48,2026-03-21,44,1314438_S_48,0,0,0.2,-0.0873505425144224,-0.1891093629514206,False,False,-0.1382299527329215
2026-03-21_1314438_S_49,2026-03-21,44,1314438_S_49,0,0,0.0,-0.2382984593521398,-0.28250927625947936,False,False,-0.2604038678058096
2026-03-21_1314438_S_5,2026-03-21,44,1314438_S_5,0,0,0.0,-0.08053182558568917,-0.16370933798807105,False,False,-0.12212058178688011
2026-03-21_1314438_S_50,2026-03-21,44,1314438_S_50,0,0,0.0,0.035904371067141734,-0.14751983200268592,False,False,-0.0558077304677721
2026-03-21_1314438_S_51,2026-03-21,44,1314438_S_51,0,0,0.0,-0.05365623363927579,-0.06995523009020764,False,False,-0.06180573186474171
2026-03-21_1314438_S_52,2026-03-21,44,1314438_S_52,0,0,0.0,-0.5865029272304262,-0.6226907526061569,False,False,-0.6045968399182915
2026-03-21_1314438_S_53,2026-03-21,44,1314438_S_53,0,0,0.0,0.7904319621873096,0.5115016759432423,False,False,0.650966819065276
2026-03-21_1314438_S_54,2026-03-21,44,1314438_S_54,0,0,0.0,0.19863197234600044,0.0529978763329651,False,False,0.12581492433948277
2026-03-21_1314438_S_55,2026-03-21,44,1314438_S_55,0,0,0.0,-0.3950438074407724,-0.5248527605057264,False,False,-0.4599482839732494
2026-03-21_1314438_S_57,2026-03-21,44,1314438_S_57,0,0,0.0,0.3774337542711678,0.2657567488611819,False,False,0.32159525156617486
2026-03-21_1314438_S_58,2026-03-21,44,1314438_S_58,0,0,0.0,1.1510970866235628,1.3206116919115758,False,False,1.2358543892675693
2026-03-21_1314438_S_59,2026-03-21,44,1314438_S_59,0,0,0.0,-0.023393077776935688,0.3131215726399429,False,False,0.1448642474315036
2026-03-21_1314438_S_6,2026-03-21,44,1314438_S_6,0,0,0.0,-0.7053905121618228,-0.724219557341074,False,False,-0.7148050347514484
2026-03-21_1314438_S_60,2026-03-21,44,1314438_S_60,0,0,0.0,0.4997300678074623,0.7016948849508957,False,False,0.600712476379179
2026-03-21_1314438_S_61,2026-03-21,44,1314438_S_61,0,0,0.0,0.826931692834342,0.2934721569734844,False,False,0.5602019249039132
2026-03-21_1314438_S_62,2026-03-21,44,1314438_S_62,0,0,0.0,-0.18668647770189856,-0.313461351186893,False,False,-0.25007391444439575
2026-03-21_1314438_S_63,2026-03-21,44,1314438_S_63,0,0,0.0,-0.614926636812338,-0.6523122838890764,False,False,-0.6336194603507072
2026-03-21_1314438_S_64,2026-03-21,44,1314438_S_64,0,0,0.0,-0.13550235676985037,-0.2386271106801767,False,False,-0.18706473372501353
2026-03-21_1314438_S_65,2026-03-21,44,1314438_S_65,0,0,0.0,-0.4352545865987331,-0.48476353248031673,False,False,-0.4600090595395249
2026-03-21_1314438_S_66,2026-03-21,44,1314438_S_66,0,0,0.0,0.1085589851553435,0.381965297731079,False,False,0.24526214144321126
2026-03-21_1314438_S_67,2026-03-21,44,1314438_S_67,0,0,0.0,-0.4330874941183967,-0.07560954477403366,False,False,-0.25434851944621517
2026-03-21_1314438_S_7,2026-03-21,44,1314438_S_7,0,0,0.0,1.0530515325267122,0.8042284167739573,False,False,0.9286399746503348
2026-03-21_1365861_S_1,2026-03-21,49.2,1365861_S_1,0,0,0.0,-0.6693755893363966,-0.29552025336331633,False,False,-0.4824479213498565
2026-03-21_1365861_S_10,2026-03-21,49.2,1365861_S_10,0,0,0.2,-0.11653195591920006,-0.45617177764194505,False,False,-0.28635186678057256
2026-03-21_1365861_S_102,2026-03-21,49.2,1365861_S_102,1,0,0.0,-0.46180917587011494,0.0005661516977808919,False,False,-0.23062151208616702
2026-03-21_1365861_S_11,2026-03-21,49.2,1365861_S_11,0,0,0.0,-0.8694732561419203,-1.1118675930255155,False,False,-0.9906704245837179
2026-03-21_1365861_S_12,2026-03-21,49.2,1365861_S_12,1,0,0.0,-0.6339326586500966,-0.5663478153990421,False,False,-0.6001402370245694
2026-03-21_1365861_S_13,2026-03-21,49.2,1365861_S_13,0,0,0.0,-0.9264676610015711,-0.7568303689323286,False,False,-0.8416490149669498
2026-03-21_1365861_S_14,2026-03-21,49.2,1365861_S_14,0,0,0.0,-0.3215397720323524,-0.5012958757972312,False,False,-0.4114178239147918
2026-03-21_1365861_S_15,2026-03-21,49.2,1365861_S_15,0,0,0.0,-0.5424269271752074,-0.9931214267450522,False,False,-0.7677741769601298
2026-03-21_1365861_S_16,2026-03-21,49.2,1365861_S_16,0,0,0.2,-0.6202954246840199,-0.6165447490856103,False,False,-0.6184200868848151
2026-03-21_1365861_S_17,2026-03-21,49.2,1365861_S_17,0,0,0.0,-0.5696433670111006,-0.7977097196214761,False,False,-0.6836765433162884
2026-03-21_1365861_S_18,2026-03-21,49.2,1365861_S_18,0,0,0.0,-0.9024511255412468,-0.96017696099851,False,False,-0.9313140432698784
2026-03-21_1365861_S_19,2026-03-21,49.2,1365861_S_19,0,0,0.0,-0.8003727605378237,-0.8359655699431603,False,False,-0.818169165240492
2026-03-21_1365861_S_2,2026-03-21,49.2,1365861_S_2,0,0,0.0,-0.37420178726656805,-0.5265544430348509,False,False,-0.45037811515070947
2026-03-21_1365861_S_20,2026-03-21,49.2,1365861_S_20,0,0,0.0,-0.8390807476931121,-0.7291974515366068,False,False,-0.7841390996148594
2026-03-21_1365861_S_21,2026-03-21,49.2,1365861_S_21,0,0,0.0,-0.550211501503494,-0.919096143487479,False,False,-0.7346538224954865
2026-03-21_1365861_S_22,2026-03-21,49.2,1365861_S_22,0,0,0.2,-0.6938469199878977,-0.7578755056775465,False,False,-0.7258612128327221
2026-03-21_1365861_S_23,2026-03-21,49.2,1365861_S_23,0,0,0.0,-1.0044677168406835,-1.078704983691991,False,False,-1.0415863502663374
2026-03-21_1365861_S_24,2026-03-21,49.2,1365861_S_24,0,0,0.0,-1.0853396270059834,-1.008766490160347,False,False,-1.0470530585831652
2026-03-21_1365861_S_25,2026-03-21,49.2,1365861_S_25,0,0,0.0,-0.7429258191763892,-0.752382628905075,False,False,-0.7476542240407321
2026-03-21_1365861_S_26,2026-03-21,49.2,1365861_S_26,0,0,0.0,-1.2192461770931629,-1.0018239357425085,False,False,-1.1105350564178358
2026-03-21_1365861_S_27,2026-03-21,49.2,1365861_S_27,0,0,0.0,-0.4000307539419771,-0.7346052008116418,False,False,-0.5673179773768094
2026-03-21_1365861_S_28,2026-03-21,49.2,1365861_S_28,0,0,0.0,-0.941777013338506,-1.0817793819592783,False,False,-1.0117781976488922
2026-03-21_1365861_S_29,2026-03-21,49.2,1365861_S_29,0,0,0.2,-1.138055857804016,-1.0469149461297842,False,False,-1.0924854019669001
2026-03-21_1365861_S_3,2026-03-21,49.2,1365861_S_3,0,0,0.0,-0.15226773261896379,-0.1382481187157651,False,False,-0.14525792566736445
2026-03-21_1365861_S_30,2026-03-21,49.2,1365861_S_30,0,0,0.0,-0.9862316417560348,-0.8341001837872071,False,False,-0.910165912771621
2026-03-21_1365861_S_31,2026-03-21,49.2,1365861_S_31,0,0,0.0,-1.3874578486861364,-0.9406594772630364,False,False,-1.1640586629745864
2026-03-21_1365861_S_33,2026-03-21,49.2,1365861_S_33,0,0,0.0,-0.48460227655246296,-0.765642470051192,False,False,-0.6251223733018275
2026-03-21_1365861_S_34,2026-03-21,49.2,1365861_S_34,0,0,0.2,-0.5768972865168407,-0.7578293120327921,False,False,-0.6673632992748164
2026-03-21_1365861_S_35,2026-03-21,49.2,1365861_S_35,0,0,0.0,-1.1778271009053378,-1.1647027674874557,False,False,-1.1712649341963968
2026-03-21_1365861_S_36,2026-03-21,49.2,1365861_S_36,0,0,0.0,-0.7588219443725391,-0.8475302934855153,False,False,-0.8031761189290272
2026-03-21_1365861_S_37,2026-03-21,49.2,1365861_S_37,0,0,0.0,-0.9017572198315232,-0.9241705852721566,False,False,-0.9129639025518399
2026-03-21_1365861_S_38,2026-03-21,49.2,1365861_S_38,0,0,0.0,-1.0440784776087764,-1.0096481668251005,False,False,-1.0268633222169385
2026-03-21_1365861_S_39,2026-03-21,49.2,1365861_S_39,0,0,0.0,-0.2965863852991681,-0.45876248673903913,False,False,-0.3776744360191036
2026-03-21_1365861_S_4,2026-03-21,49.2,1365861_S_4,0,0,0.2,-0.7224264715828423,-0.839999118992881,False,False,-0.7812127952878617
2026-03-21_1365861_S_40,2026-03-21,49.2,1365861_S_40,0,0,0.0,-0.5241275285857565,-0.6743058239810754,False,False,-0.5992166762834159
2026-03-21_1365861_S_41,2026-03-21,49.2,1365861_S_41,0,0,0.2,-0.8630615893646132,-0.9938489637012766,False,False,-0.9284552765329449
2026-03-21_1365861_S_42,2026-03-21,49.2,1365861_S_42,0,0,0.0,-0.8594867468975719,-0.6540248401393346,False,False,-0.7567557935184532
2026-03-21_1365861_S_43,2026-03-21,49.2,1365861_S_43,0,0,0.0,-1.1920722082918316,-0.6786518381403539,False,False,-0.9353620232160927
2026-03-21_1365861_S_44,2026-03-21,49.2,1365861_S_44,0,0,0.0,-1.1821572522442505,-0.9780230563013633,False,False,-1.080090154272807
2026-03-21_1365861_S_45,2026-03-21,49.2,1365861_S_45,0,0,0.0,-0.8302499028953734,-0.6410935389456671,False,False,-0.7356717209205202
2026-03-21_1365861_S_46,2026-03-21,49.2,1365861_S_46,0,0,0.2,-0.7650296991634523,-1.0135608723187273,False,False,-0.8892952857410898
2026-03-21_1365861_S_47,2026-03-21,49.2,1365861_S_47,0,0,0.2,-1.216939893793396,-0.9876960386657809,False,False,-1.1023179662295886
2026-03-21_1365861_S_48,2026-03-21,49.2,1365861_S_48,0,0,0.0,-0.9360766605063252,-0.8441627520543226,False,False,-0.8901197062803239
2026-03-21_1365861_S_49,2026-03-21,49.2,1365861_S_49,0,0,0.0,-1.1843500292294842,-0.9385839030728885,False,False,-1.0614669661511864
2026-03-21_1365861_S_5,2026-03-21,49.2,1365861_S_5,0,0,0.0,-0.8939855285118675,-1.1283171524536937,False,False,-1.0111513404827805
2026-03-21_1365861_S_50,2026-03-21,49.2,1365861_S_50,0,0,0.0,-0.7329571506642328,-0.6753785215852469,False,False,-0.7041678361247399
2026-03-21_1365861_S_53,2026-03-21,49.2,1365861_S_53,0,0,0.0,-0.7290316242772632,-0.7131401946438062,False,False,-0.7210859094605346
2026-03-21_1365861_S_54,2026-03-21,49.2,1365861_S_54,1,0,0.0,-1.0478826951109794,-0.9005423989480082,False,False,-0.9742125470294938
2026-03-21_1365861_S_55,2026-03-21,49.2,1365861_S_55,0,0,0.0,-0.9907207438709467,-0.9099056372677782,False,False,-0.9503131905693625
2026-03-21_1365861_S_56,2026-03-21,49.2,1365861_S_56,0,0,0.0,-0.6187657824144979,-0.5974227582581972,False,False,-0.6080942703363476
2026-03-21_1365861_S_57,2026-03-21,49.2,1365861_S_57,1,0,0.0,-0.4259894813511947,-0.2998451558262182,False,False,-0.36291731858870646
2026-03-21_1365861_S_58,2026-03-21,49.2,1365861_S_58,0,0,0.0,-1.0934632295348186,-0.9457576751837795,False,False,-1.019610452359299
2026-03-21_1365861_S_59,2026-03-21,49.2,1365861_S_59,0,0,0.0,-0.500381685596521,-0.4381814907248509,False,False,-0.46928158816068594
2026-03-21_1365861_S_6,2026-03-21,49.2,1365861_S_6,0,0,0.0,-0.986137563869273,-0.8450007430605886,False,False,-0.9155691534649308
2026-03-21_1365861_S_64,2026-03-21,49.2,1365861_S_64,0,0,0.0,-1.5195485562399769,-1.09718353947461,False,False,-1.3083660478572934
2026-03-21_1365861_S_65,2026-03-21,49.2,1365861_S_65,0,0,0.0,-0.7096848071101014,-0.844660545109691,False,False,-0.7771726761098963
2026-03-21_1365861_S_66,2026-03-21,49.2,1365861_S_66,1,0,0.0,-0.8136257781040686,-0.9368054311710913,False,False,-0.8752156046375799
2026-03-21_1365861_S_7,2026-03-21,49.2,1365861_S_7,0,0,0.0,-0.8779083858907234,-0.8011147462675563,False,False,-0.8395115660791399
2026-03-21_1365861_S_70,2026-03-21,49.2,1365861_S_70,0,0,0.0,-0.5243998645291937,-0.5945462345227716,False,False,-0.5594730495259826
2026-03-21_1365861_S_76,2026-03-21,49.2,1365861_S_76,1,0,0.0,-0.8936902318117111,-0.7792740092548711,False,False,-0.8364821205332911
2026-03-21_1365861_S_77,2026-03-21,49.2,1365861_S_77,1,0,0.0,-0.9599205735306165,-0.7196109776105822,False,False,-0.8397657755705994
2026-03-21_1365861_S_8,2026-03-21,49.2,1365861_S_8,0,0,0.0,-0.7490153168253045,-0.5759153784301557,False,False,-0.6624653476277301
2026-03-21_1365861_S_82,2026-03-21,49.2,1365861_S_82,1,0,0.0,-0.6825501818240968,-0.5246948846776593,False,False,-0.603622533250878
2026-03-21_1365861_S_9,2026-03-21,49.2,1365861_S_9,0,0,0.0,-0.7230423007172284,-0.8053604782208937,False,False,-0.7642013894690611
2026-03-21_1365861_S_95,2026-03-21,49.2,1365861_S_95,0,0,0.0,-0.4590362129165574,-0.17484217408386463,False,False,-0.316939193500211
2026-03-21_1365861_S_96,2026-03-21,49.2,1365861_S_96,1,0,0.0,0.26216611221807945,0.9595020340055196,False,False,0.6108340731117995
2026-03-21_1402901_S_1,2026-03-21,26,1402901_S_1,0,0,0.0,-0.45687891032141964,-0.4992735126103558,False,False,-0.47807621146588775
2026-03-21_1402901_S_12,2026-03-21,26,1402901_S_12,0,0,0.0,-0.960109011233289,-0.9170895935623348,False,False,-0.9385993023978119
2026-03-21_1402901_S_13,2026-03-21,26,1402901_S_13,0,0,0.0,-0.32940916372119705,-0.5270878880059655,False,False,-0.4282485258635813
2026-03-21_1402901_S_16,2026-03-21,26,1402901_S_16,0,0,0.0,0.25837925593412764,0.1829300676756003,False,False,0.22065466180486398
2026-03-21_1402901_S_17,2026-03-21,26,1402901_S_17,0,0,0.0,0.6735864971272808,0.5724578899619696,False,False,0.6230221935446252
2026-03-21_1402901_S_18,2026-03-21,26,1402901_S_18,0,0,0.0,0.555371088519017,0.6065911420576287,False,False,0.5809811152883229
2026-03-21_1402901_S_2,2026-03-21,26,1402901_S_2,0,0,0.0,-0.6585794234555983,-0.7334824047851167,False,False,-0.6960309141203576
2026-03-21_1402901_S_3,2026-03-21,26,1402901_S_3,0,0,0.0,-0.305898376528176,-0.3911117310519192,False,False,-0.3485050537900476
2026-03-21_1402901_S_4,2026-03-21,26,1402901_S_4,1,0,0.0,-0.153670081265041,-0.24875013124105833,False,False,-0.20121010625304966
2026-03-21_1402901_S_5,2026-03-21,26,1402901_S_5,0,0,0.0,-0.9273449412265368,-0.7797042441890203,False,False,-0.8535245927077786
2026-03-21_1402901_S_6,2026-03-21,26,1402901_S_6,1,0,0.0,-0.06302568305948407,-0.17817683263029757,False,False,-0.12060125784489081
2026-03-21_1402901_S_7,2026-03-21,26,1402901_S_7,1,0,0.0,0.3413915513172408,0.13095666357379748,False,False,0.23617410744551914
2026-03-21_1402901_S_8,2026-03-21,26,1402901_S_8,1,0,0.0,-0.48176813990926115,-0.47470376334324443,False,False,-0.47823595162625276
2026-03-21_1410627_S_1,2026-03-21,31,1410627_S_1,0,0,0.0,0.3377078804308818,0.0291497074721873,False,False,0.18342879395153455
2026-03-21_1410627_S_11,2026-03-21,31,1410627_S_11,1,0,0.0,-0.7892089595892805,-0.18465026061326847,False,False,-0.4869296101012745
2026-03-21_1410627_S_14,2026-03-21,31,1410627_S_14,1,0,0.0,-0.42176695476532516,0.1952201410974597,False,False,-0.11327340683393274
2026-03-21_1410627_S_16,2026-03-21,31,1410627_S_16,1,0,0.0,0.1198225061316106,-0.011407403326485344,False,False,0.05420755140256263
2026-03-21_1410627_S_18,2026-03-21,31,1410627_S_18,0,0,0.0,-0.4579937975415244,-0.5067515104948331,False,False,-0.48237265401817875
2026-03-21_1410627_S_19,2026-03-21,31,1410627_S_19,0,0,0.0,0.9644609839004762,0.6864499155827238,False,False,0.8254554497416
2026-03-21_1410627_S_2,2026-03-21,31,1410627_S_2,1,0,0.0,-0.10344633991155348,-0.02395741874724712,False,False,-0.0637018793294003
2026-03-21_1410627_S_24,2026-03-21,31,1410627_S_24,0,0,0.0,0.8947263758252748,1.4625723893420255,False,False,1.1786493825836502
2026-03-21_1410627_S_26,2026-03-21,31,1410627_S_26,0,0,0.0,1.0391273848357248,0.669053915030128,False,False,0.8540906499329264
2026-03-21_1410627_S_27,2026-03-21,31,1410627_S_27,0,0,0.0,0.03697753373549429,1.0092745409322421,False,False,0.5231260373338682
2026-03-21_1410627_S_28,2026-03-21,31,1410627_S_28,0,0,0.0,0.8139581288483804,1.4299819137910315,False,False,1.121970021319706
2026-03-21_1410627_S_29,2026-03-21,31,1410627_S_29,0,0,0.0,0.08224779665212396,1.0558087384032442,False,False,0.5690282675276841
2026-03-21_1410627_S_3,2026-03-21,31,1410627_S_3,0,0,0.2,-0.6152834735558793,-0.10714111223518644,False,False,-0.36121229289553286
2026-03-21_1410627_S_4,2026-03-21,31,1410627_S_4,0,0,0.0,-0.4642509986105238,-0.48715918613740133,False,False,-0.4757050923739626
2026-03-21_1410627_S_5,2026-03-21,31,1410627_S_5,1,0,0.0,-0.04513341851795353,-0.09569861551705866,False,False,-0.07041601701750609
2026-03-21_1410627_S_6,2026-03-21,31,1410627_S_6,0,0,0.0,-0.9270371960181221,-0.26266091726272034,False,False,-0.5948490566404212
2026-03-21_1410627_S_7,2026-03-21,31,1410627_S_7,0,0,0.0,-0.4931862041503424,0.018476961349552574,False,False,-0.23735462140039493
2026-03-21_1410627_S_8,2026-03-21,31,1410627_S_8,0,0,0.0,-0.49423936112046213,-0.03563960843832976,False,False,-0.26493948477939594
2026-03-21_1410627_S_9,2026-03-21,31,1410627_S_9,0,0,0.0,0.5114553759437579,0.431678128356228,False,False,0.47156675214999294
2026-03-21_1437078_S_1,2026-03-21,41BC,1437078_S_1,0,0,0.0,-0.43352100996463827,-0.4666438013738741,False,False,-0.45008240566925617
2026-03-21_1437078_S_10,2026-03-21,41BC,1437078_S_10,0,0,0.0,-0.18020052414049953,-0.08780596183904335,False,False,-0.13400324298977145
2026-03-21_1437078_S_11,2026-03-21,41BC,1437078_S_11,0,0,0.0,-0.6501174945011527,-0.25899354906960254,False,False,-0.4545555217853776
2026-03-21_1437078_S_12,2026-03-21,41BC,1437078_S_12,0,0,0.0,-0.3962938191803957,-0.11889440475815435,False,False,-0.257594111969275
2026-03-21_1437078_S_13,2026-03-21,41BC,1437078_S_13,1,0,0.0,-0.614675424513528,-0.09116269121488804,False,False,-0.352919057864208
2026-03-21_1437078_S_14,2026-03-21,41BC,1437078_S_14,0,0,0.0,-0.16165517405591395,0.10592664068732846,False,False,-0.027864266684292746
2026-03-21_1437078_S_15,2026-03-21,41BC,1437078_S_15,0,0,0.0,-0.46869467556111116,-0.74581926939846,False,False,-0.6072569724797856
2026-03-21_1437078_S_16,2026-03-21,41BC,1437078_S_16,0,0,0.0,-0.9195519191301423,-1.0393317936931261,False,False,-0.9794418564116343
2026-03-21_1437078_S_17,2026-03-21,41BC,1437078_S_17,0,0,0.2,-0.713536634731169,-0.9487752141544169,False,False,-0.831155924442793
2026-03-21_1437078_S_18,2026-03-21,41BC,1437078_S_18,0,0,0.0,-1.3707288618926021,-1.3700367430006064,False,False,-1.3703828024466043
2026-03-21_1437078_S_19,2026-03-21,41BC,1437078_S_19,0,0,0.0,-1.1895349114372944,-1.1789026316470461,False,False,-1.1842187715421701
2026-03-21_1437078_S_2,2026-03-21,41BC,1437078_S_2,0,0,0.0,-0.7620940782692858,-0.791853266378539,False,False,-0.7769736723239125
2026-03-21_1437078_S_20,2026-03-21,41BC,1437078_S_20,0,0,0.0,-0.9899872186904836,-0.9116271877736578,False,False,-0.9508072032320707
2026-03-21_1437078_S_21,2026-03-21,41BC,1437078_S_21,0,0,0.0,-0.9221887974716771,-0.7669504943492444,False,False,-0.8445696459104608
2026-03-21_1437078_S_22,2026-03-21,41BC,1437078_S_22,0,0,0.0,-1.1098602091662089,-0.8602860345187917,False,False,-0.9850731218425003
2026-03-21_1437078_S_23,2026-03-21,41BC,1437078_S_23,0,0,0.0,-0.7201648640616457,-0.6719496013661265,False,False,-0.6960572327138861
2026-03-21_1437078_S_24,2026-03-21,41BC,1437078_S_24,0,0,0.0,-1.1861778838786134,-0.8446050841972168,False,False,-1.0153914840379152
2026-03-21_1437078_S_25,2026-03-21,41BC,1437078_S_25,0,0,0.0,-0.5717873527272889,-0.5494576990536673,False,False,-0.560622525890478
2026-03-21_1437078_S_26,2026-03-21,41BC,1437078_S_26,0,0,0.0,-0.9113187984338705,-0.852577429866067,False,False,-0.8819481141499688
2026-03-21_1437078_S_27,2026-03-21,41BC,1437078_S_27,0,0,0.0,0.23649590737185303,0.12916794390551445,False,False,0.18283192563868372
2026-03-21_1437078_S_28,2026-03-21,41BC,1437078_S_28,1,0,0.0,0.2730744268895011,0.2861832435603997,False,False,0.2796288352249504
2026-03-21_1437078_S_29,2026-03-21,41BC,1437078_S_29,0,0,0.0,0.10226525256243105,0.20142092535705047,False,False,0.15184308895974075
2026-03-21_1437078_S_3,2026-03-21,41BC,1437078_S_3,0,0,0.2,-0.5158947517922395,-0.72745986681512,False,False,-0.6216773093036798
2026-03-21_1437078_S_30,2026-03-21,41BC,1437078_S_30,0,0,0.0,1.099119904859535,1.016255017251128,False,False,1.0576874610553315
2026-03-21_1437078_S_34,2026-03-21,41BC,1437078_S_34,0,0,0.0,-0.685502758403447,-0.6903654278374914,False,False,-0.6879340931204692
2026-03-21_1437078_S_35,2026-03-21,41BC,1437078_S_35,0,0,0.0,-0.9215759675538451,-1.0119933150339762,False,False,-0.9667846412939106
2026-03-21_1437078_S_36,2026-03-21,41BC,1437078_S_36,0,0,0.0,-0.9989526893139135,-0.9923803154620799,False,False,-0.9956665023879967
2026-03-21_1437078_S_37,2026-03-21,41BC,1437078_S_37,0,0,0.0,-0.758285849822227,-0.5082120167603762,False,False,-0.6332489332913016
2026-03-21_1437078_S_38,2026-03-21,41BC,1437078_S_38,0,0,0.0,-0.7171996832814627,-0.7988748535133651,False,False,-0.7580372683974139
2026-03-21_1437078_S_4,2026-03-21,41BC,1437078_S_4,0,0,0.0,-0.7360205261369246,-0.9607050114867101,False,False,-0.8483627688118174
2026-03-21_1437078_S_43,2026-03-21,41BC,1437078_S_43,1,0,0.0,-0.5639615864639618,-0.9059961357476498,False,False,-0.7349788611058058
2026-03-21_1437078_S_44,2026-03-21,41BC,1437078_S_44,1,0,0.0,-0.6830908376030239,-0.23784425568118805,False,False,-0.460467546642106
2026-03-21_1437078_S_45,2026-03-21,41BC,1437078_S_45,1,0,0.0,-0.32195026139348193,-0.28969204640692015,False,False,-0.30582115390020104
2026-03-21_1437078_S_46,2026-03-21,41BC,1437078_S_46,1,0,0.0,-0.08103638939927688,0.16810481539348518,False,False,0.04353421299710415
2026-03-21_1437078_S_5,2026-03-21,41BC,1437078_S_5,0,0,0.0,-0.8928347398330095,-0.8636276617925379,False,False,-0.8782312008127737
2026-03-21_1437078_S_6,2026-03-21,41BC,1437078_S_6,0,0,0.0,-0.8404200084674793,-0.8284418787195612,False,False,-0.8344309435935202
2026-03-21_1437078_S_7,2026-03-21,41BC,1437078_S_7,0,0,0.0,-0.703715129346056,-0.7028968034891773,False,False,-0.7033059664176167
2026-03-21_1437078_S_8,2026-03-21,41BC,1437078_S_8,1,0,0.0,-1.1289240181332847,-0.9750890608547447,False,False,-1.0520065394940148
2026-03-21_1437078_S_9,2026-03-21,41BC,1437078_S_9,1,0,0.0,-0.9119908925616926,-0.9018656986365825,False,False,-0.9069282955991376
2026-03-21_1481779_U_12,2026-03-21,67,1481779_U_12,1,0,0.0,-0.0767518480978647,0.21997431887294183,False,False,0.07161123538753857
2026-03-21_1481779_U_39,2026-03-21,67,1481779_U_39,0,0,0.0,1.6303437499568663,1.3330516634992111,True,False,1.4816977067280388
2026-03-21_1481779_U_40,2026-03-21,67,1481779_U_40,0,0,0.0,-0.8309181493213339,-0.9123633132876886,False,False,-0.8716407313045113
2026-03-21_1481779_U_41,2026-03-21,67,1481779_U_41,0,0,0.0,-0.25476848400062857,-0.3893936975448659,False,False,-0.32208109077274727
2026-03-21_1496808_U_100,2026-03-21,36,1496808_U_100,0,0,0.0,0.39585781966245004,0.20548799489240943,False,False,0.30067290727742974
2026-03-21_1496808_U_101,2026-03-21,36,1496808_U_101,0,0,0.0,0.14053117881011953,-0.067596219871984,False,False,0.03646747946906777
2026-03-21_1496808_U_98,2026-03-21,36,1496808_U_98,0,0,0.0,0.6019302836528285,0.2767238552674707,False,False,0.4393270694601496
2026-03-21_1496811_U_70,2026-03-21,44,1496811_U_70,1,0,0.0,0.936372278567953,0.8596410410857664,False,False,0.8980066598268597
2026-03-21_1496811_U_73,2026-03-21,44,1496811_U_73,0,0,0.0,-0.02037684441172956,-0.2994233583206862,False,False,-0.15990010136620786
