trip_instance_id,recon_mse,split,y
2026-03-24_1359254_U_3,0.2927308,cv,0
2026-03-24_1359254_U_30,0.22758731,cv,0
2026-03-24_1359254_U_31,0.19639926,cv,1
2026-03-24_1359254_U_32,0.15292926,cv,0
2026-03-24_1359254_U_34,0.2443161,cv,1
2026-03-24_1359254_U_35,0.18653882,cv,0
2026-03-24_1359254_U_37,0.13545524,cv,1
2026-03-24_1359254_U_38,0.1908508,cv,0
2026-03-24_1359254_U_4,0.26457778,cv,0
2026-03-24_1359254_U_40,0.13594727,cv,1
2026-03-24_1359254_U_41,0.17494366,cv,0
2026-03-24_1359254_U_42,0.24924305,cv,1
2026-03-24_1359254_U_43,0.15678535,cv,1
2026-03-24_1359254_U_46,0.56257915,cv,1
2026-03-24_1359254_U_47,0.34832472,cv,1
2026-03-24_1359254_U_49,0.20506474,cv,1
2026-03-24_1359254_U_52,0.12781674,cv,0
2026-03-24_1359254_U_53,0.22705016,cv,1
2026-03-24_1359254_U_56,0.11488168,cv,1
2026-03-24_1359254_U_58,0.1363157,cv,1
2026-03-24_1359254_U_6,0.12333679,cv,0
2026-03-24_1359254_U_60,0.21631108,cv,0
2026-03-24_1359254_U_61,0.18258171,cv,1
2026-03-24_1359254_U_62,0.15617232,cv,1
2026-03-24_1359254_U_64,0.2301909,cv,1
2026-03-24_1359254_U_66,0.14972296,cv,0
2026-03-24_1359254_U_67,0.14890444,cv,1
2026-03-24_1359254_U_69,0.1866478,cv,1
2026-03-24_1359254_U_7,0.5274276,cv,0
2026-03-24_1359254_U_70,0.22163117,cv,1
2026-03-24_1359254_U_72,0.2669801,cv,0
2026-03-24_1359254_U_73,0.13099709,cv,0
2026-03-24_1359254_U_74,0.20708501,cv,1
2026-03-24_1359254_U_77,0.25422418,cv,1
2026-03-24_1359254_U_78,0.27677986,cv,0
2026-03-24_1359254_U_79,0.12377851,cv,0
2026-03-24_1359254_U_9,0.21362631,cv,0
2026-03-24_1390072_U_1,0.27455264,cv,1
2026-03-24_1390072_U_12,0.69218624,cv,0
2026-03-24_1390072_U_14,0.21898696,cv,0
2026-03-24_1390072_U_15,0.17514472,cv,0
2026-03-24_1390072_U_16,0.28285503,cv,0
2026-03-24_1390072_U_21,0.12690398,cv,0
2026-03-24_1390072_U_23,0.12837616,cv,1
2026-03-24_1390072_U_25,0.20527844,cv,0
2026-03-24_1390072_U_26,0.1296503,cv,0
2026-03-24_1390072_U_27,0.40177342,cv,0
2026-03-24_1390072_U_4,0.16908991,cv,0
2026-03-24_1390072_U_7,0.17305547,cv,0
2026-03-24_1390072_U_9,0.21455088,cv,1
2026-03-24_1407494_U_1,0.18480246,cv,0
2026-03-24_1407494_U_12,0.19157521,cv,0
2026-03-24_1407494_U_13,0.22385007,cv,1
2026-03-24_1407494_U_15,0.2229479,cv,0
2026-03-24_1407494_U_18,0.2044616,cv,1
2026-03-24_1407494_U_2,0.1774311,cv,0
2026-03-24_1407494_U_25,0.3242033,cv,0
2026-03-24_1407494_U_30,0.27613133,cv,1
2026-03-24_1407494_U_37,0.31869516,cv,0
2026-03-24_1407494_U_5,0.22941414,cv,0
2026-03-24_1407494_U_6,0.22662133,cv,0
2026-03-24_1407494_U_7,0.17944309,cv,0
2026-03-24_1407494_U_8,0.19999811,cv,0
2026-03-24_1407494_U_9,0.20660612,cv,0
2026-03-24_1407495_U_1,0.26098958,cv,0
2026-03-24_1407495_U_11,0.28345445,cv,0
2026-03-24_1407495_U_12,0.1521067,cv,0
2026-03-24_1407495_U_13,0.12841967,cv,1
2026-03-24_1407495_U_16,0.27825058,cv,1
2026-03-24_1407495_U_17,0.12458429,cv,1
2026-03-24_1407495_U_19,0.17360345,cv,0
2026-03-24_1407495_U_2,0.15994191,cv,0
2026-03-24_1407495_U_20,0.18183152,cv,0
2026-03-24_1407495_U_21,0.2357754,cv,1
2026-03-24_1407495_U_22,0.22725356,cv,0
2026-03-24_1407495_U_23,0.19401085,cv,0
2026-03-24_1407495_U_24,0.28647947,cv,0
2026-03-24_1407495_U_25,0.3565155,cv,0
2026-03-24_1407495_U_26,0.42922744,cv,1
2026-03-24_1407495_U_4,0.27337703,cv,0
2026-03-24_1407495_U_5,0.30231616,cv,0
2026-03-24_1407495_U_6,0.111511916,cv,1
2026-03-24_1407495_U_7,0.18005025,cv,1
2026-03-24_1407495_U_8,0.13756752,cv,1
2026-03-24_1407495_U_9,0.26096246,cv,1
2026-03-24_1429985_U_12,0.16414636,cv,1
2026-03-24_1429985_U_17,0.10762218,cv,1
2026-03-24_1429985_U_22,0.0940501,cv,1
2026-03-24_1429985_U_24,0.21751826,cv,0
2026-03-24_1429985_U_3,0.1471199,cv,1
2026-03-24_1429985_U_37,0.13593034,cv,1
2026-03-24_1429985_U_41,0.096448794,cv,1
2026-03-24_1429985_U_42,0.09760281,cv,1
2026-03-24_1429985_U_51,0.11639139,cv,1
2026-03-24_1429985_U_56,0.22242233,cv,1
2026-03-24_1429985_U_58,0.28526735,cv,1
2026-03-24_1429985_U_61,0.10554101,cv,1
2026-03-24_1429985_U_66,0.14254555,cv,1
2026-03-24_1429985_U_71,0.25606266,cv,1
2026-03-24_1431265_U_1,0.15653592,cv,0
2026-03-24_1431265_U_100,0.16738848,cv,0
2026-03-24_1431265_U_101,0.12359673,cv,0
2026-03-24_1431265_U_103,0.11765872,cv,1
2026-03-24_1431265_U_106,0.22248416,cv,0
2026-03-24_1431265_U_109,0.11293641,cv,1
2026-03-24_1431265_U_112,0.37746117,cv,0
2026-03-24_1431265_U_118,0.1448634,cv,0
2026-03-24_1431265_U_119,0.118723385,cv,0
2026-03-24_1431265_U_122,0.12081353,cv,0
2026-03-24_1431265_U_123,0.109856054,cv,0
2026-03-24_1431265_U_124,0.10750125,cv,0
2026-03-24_1431265_U_127,0.1154656,cv,0
2026-03-24_1431265_U_128,0.11503339,cv,0
2026-03-24_1431265_U_129,0.08831968,cv,0
2026-03-24_1431265_U_13,0.15941602,cv,0
2026-03-24_1431265_U_130,0.20390747,cv,0
2026-03-24_1431265_U_133,0.12967901,cv,0
2026-03-24_1431265_U_134,0.15268174,cv,0
2026-03-24_1431265_U_135,0.10133952,cv,0
2026-03-24_1431265_U_137,0.15791886,cv,0
2026-03-24_1431265_U_138,0.17679974,cv,1
2026-03-24_1431265_U_139,0.21859813,cv,0
2026-03-24_1431265_U_14,0.14868936,cv,0
2026-03-24_1431265_U_140,0.14448915,cv,0
2026-03-24_1431265_U_144,0.2129066,cv,0
2026-03-24_1431265_U_145,0.15253071,cv,0
2026-03-24_1431265_U_147,0.11780119,cv,1
2026-03-24_1431265_U_148,0.16818157,cv,0
2026-03-24_1431265_U_149,0.15055634,cv,0
2026-03-24_1431265_U_15,0.110859394,cv,1
2026-03-24_1431265_U_151,0.1197983,cv,0
2026-03-24_1431265_U_152,0.20765698,cv,1
2026-03-24_1431265_U_153,0.1251029,cv,0
2026-03-24_1431265_U_154,0.1439054,cv,0
2026-03-24_1431265_U_156,0.1662753,cv,0
2026-03-24_1431265_U_157,0.13795243,cv,1
2026-03-24_1431265_U_158,0.15236372,cv,0
2026-03-24_1431265_U_161,0.14446801,cv,1
2026-03-24_1431265_U_162,0.17983273,cv,1
2026-03-24_1431265_U_163,0.18120754,cv,0
2026-03-24_1431265_U_164,0.3058743,cv,0
2026-03-24_1431265_U_170,0.20350038,cv,1
2026-03-24_1431265_U_171,0.19284777,cv,0
2026-03-24_1431265_U_173,0.595078,cv,0
2026-03-24_1431265_U_18,0.15507984,cv,0
2026-03-24_1431265_U_19,0.13610406,cv,0
2026-03-24_1431265_U_2,0.14775789,cv,0
2026-03-24_1431265_U_20,0.16011643,cv,1
2026-03-24_1431265_U_25,0.1173587,cv,0
2026-03-24_1431265_U_26,0.09969141,cv,1
2026-03-24_1431265_U_3,0.16583362,cv,1
2026-03-24_1431265_U_30,0.1709404,cv,0
2026-03-24_1431265_U_31,0.15620367,cv,0
2026-03-24_1431265_U_32,0.10834964,cv,1
2026-03-24_1431265_U_36,0.21187305,cv,0
2026-03-24_1431265_U_37,0.16323408,cv,0
2026-03-24_1431265_U_38,0.1264756,cv,1
2026-03-24_1431265_U_40,0.24361587,cv,0
2026-03-24_1431265_U_43,0.15995415,cv,0
2026-03-24_1431265_U_44,0.1320948,cv,1
2026-03-24_1431265_U_45,0.099302284,cv,0
2026-03-24_1431265_U_46,0.1511942,cv,0
2026-03-24_1431265_U_47,0.14337215,cv,0
2026-03-24_1431265_U_49,0.16440222,cv,0
2026-03-24_1431265_U_50,0.10141508,cv,1
2026-03-24_1431265_U_52,0.13088113,cv,0
2026-03-24_1431265_U_55,0.21605073,cv,0
2026-03-24_1431265_U_56,0.09087097,cv,1
2026-03-24_1431265_U_57,0.12781806,cv,1
2026-03-24_1431265_U_58,0.11680188,cv,0
2026-03-24_1431265_U_59,0.13439462,cv,0
2026-03-24_1431265_U_61,0.19143343,cv,1
2026-03-24_1431265_U_62,0.117323145,cv,1
2026-03-24_1431265_U_65,0.1502034,cv,0
2026-03-24_1431265_U_67,0.16090626,cv,0
2026-03-24_1431265_U_68,0.22349799,cv,1
2026-03-24_1431265_U_7,0.12667193,cv,0
2026-03-24_1431265_U_70,0.2125338,cv,0
2026-03-24_1431265_U_71,0.14159267,cv,0
2026-03-24_1431265_U_72,0.24631462,cv,0
2026-03-24_1431265_U_73,0.09693884,cv,1
2026-03-24_1431265_U_76,0.15699014,cv,0
2026-03-24_1431265_U_77,0.11051192,cv,0
2026-03-24_1431265_U_78,0.14015555,cv,0
2026-03-24_1431265_U_79,0.15683553,cv,1
2026-03-24_1431265_U_8,0.13669837,cv,0
2026-03-24_1431265_U_80,0.14296684,cv,1
2026-03-24_1431265_U_85,0.14677733,cv,1
2026-03-24_1431265_U_9,0.11573464,cv,1
2026-03-24_1431265_U_91,0.13310485,cv,1
2026-03-24_1431265_U_94,0.15657204,cv,0
2026-03-24_1431265_U_95,0.12289723,cv,0
2026-03-24_1439975_U_1,0.27206194,cv,1
2026-03-24_1439975_U_10,0.13125068,cv,1
2026-03-24_1439975_U_100,0.28293085,cv,0
2026-03-24_1439975_U_101,0.4153702,cv,0
2026-03-24_1439975_U_11,0.23649287,cv,0
2026-03-24_1439975_U_13,0.1445986,cv,0
2026-03-24_1439975_U_14,0.1349357,cv,1
2026-03-24_1439975_U_17,0.20229721,cv,0
2026-03-24_1439975_U_18,0.12603512,cv,1
2026-03-24_1439975_U_19,0.17408118,cv,1
2026-03-24_1439975_U_2,0.13861081,cv,0
2026-03-24_1439975_U_21,0.32508698,cv,0
2026-03-24_1439975_U_22,0.27795115,cv,0
2026-03-24_1439975_U_23,0.16560589,cv,1
2026-03-24_1439975_U_25,0.14102119,cv,0
2026-03-24_1439975_U_29,0.19832537,cv,0
2026-03-24_1439975_U_30,0.19407547,cv,1
2026-03-24_1439975_U_31,0.51106185,cv,0
2026-03-24_1439975_U_33,0.1612952,cv,0
2026-03-24_1439975_U_34,0.17078458,cv,0
2026-03-24_1439975_U_35,0.29220325,cv,0
2026-03-24_1439975_U_38,0.17144422,cv,0
2026-03-24_1439975_U_40,0.16892473,cv,1
2026-03-24_1439975_U_42,0.18994825,cv,1
2026-03-24_1439975_U_44,0.6154175,cv,1
2026-03-24_1439975_U_46,0.20341693,cv,1
2026-03-24_1439975_U_5,0.18837526,cv,0
2026-03-24_1439975_U_50,0.13205577,cv,1
2026-03-24_1439975_U_52,0.63241464,cv,1
2026-03-24_1439975_U_58,0.1284905,cv,1
2026-03-24_1439975_U_6,0.17072438,cv,0
2026-03-24_1439975_U_61,0.1417585,cv,0
2026-03-24_1439975_U_62,0.12424797,cv,0
2026-03-24_1439975_U_65,0.409429,cv,1
2026-03-24_1439975_U_66,0.2953662,cv,0
2026-03-24_1439975_U_70,0.17625326,cv,1
2026-03-24_1439975_U_75,0.1506773,cv,0
2026-03-24_1439975_U_76,0.1453097,cv,1
2026-03-24_1439975_U_77,0.15753382,cv,1
2026-03-24_1439975_U_78,0.16864471,cv,0
2026-03-24_1439975_U_79,0.20114122,cv,0
2026-03-24_1439975_U_80,0.16020824,cv,1
2026-03-24_1439975_U_84,0.14202464,cv,1
2026-03-24_1439975_U_86,0.14168209,cv,0
2026-03-24_1439975_U_88,0.17945004,cv,1
2026-03-24_1439975_U_89,0.23829904,cv,1
2026-03-24_1439975_U_9,0.18075654,cv,0
2026-03-24_1439975_U_92,0.15048416,cv,1
2026-03-24_1439975_U_97,0.17365503,cv,0
2026-03-24_1441389_U_1,2.7852325,cv,0
2026-03-24_1441389_U_11,2.2647748,cv,0
2026-03-24_1441389_U_12,1.8825014,cv,0
2026-03-24_1441389_U_13,2.393464,cv,0
2026-03-24_1441389_U_14,0.21453695,cv,0
2026-03-24_1441389_U_16,2.444229,cv,0
2026-03-24_1441389_U_17,1.4640311,cv,0
2026-03-24_1441389_U_18,2.046895,cv,0
2026-03-24_1441389_U_19,2.006711,cv,0
2026-03-24_1441389_U_2,0.30787393,cv,0
2026-03-24_1441389_U_20,2.0514555,cv,0
2026-03-24_1441389_U_21,2.2817063,cv,0
2026-03-24_1441389_U_6,1.862869,cv,0
2026-03-24_1441389_U_7,0.1329771,cv,0
2026-03-24_1474792_U_1,0.25333077,cv,0
2026-03-24_1474792_U_10,0.15424874,cv,0
2026-03-24_1474792_U_11,0.29622942,cv,0
2026-03-24_1474792_U_12,0.1302397,cv,1
2026-03-24_1474792_U_13,0.14426234,cv,1
2026-03-24_1474792_U_14,0.16267934,cv,0
2026-03-24_1474792_U_15,0.19326413,cv,0
2026-03-24_1474792_U_16,0.15656225,cv,1
2026-03-24_1474792_U_18,0.1692674,cv,0
2026-03-24_1474792_U_19,0.14565876,cv,0
2026-03-24_1474792_U_2,0.14764461,cv,0
2026-03-24_1474792_U_20,0.120491624,cv,1
2026-03-24_1474792_U_21,0.20771144,cv,1
2026-03-24_1474792_U_22,0.15659073,cv,0
2026-03-24_1474792_U_23,0.1819468,cv,0
2026-03-24_1474792_U_25,0.19859159,cv,0
2026-03-24_1474792_U_28,0.15557316,cv,0
2026-03-24_1474792_U_29,0.16343376,cv,0
2026-03-24_1474792_U_3,0.11283737,cv,0
2026-03-24_1474792_U_32,0.17414652,cv,0
2026-03-24_1474792_U_33,0.2714876,cv,1
2026-03-24_1474792_U_36,0.19091755,cv,0
2026-03-24_1474792_U_37,0.19294214,cv,0
2026-03-24_1474792_U_38,0.21152148,cv,0
2026-03-24_1474792_U_39,0.250648,cv,0
2026-03-24_1474792_U_4,0.20003651,cv,0
2026-03-24_1474792_U_5,0.13918766,cv,0
2026-03-24_1474792_U_6,0.14436328,cv,0
2026-03-24_1474792_U_7,0.15533464,cv,1
2026-03-24_1474792_U_9,0.15586111,cv,1
2026-03-24_1474793_U_1,0.107176766,cv,0
2026-03-24_1474793_U_2,0.14466128,cv,1
2026-03-24_1474793_U_3,0.17253134,cv,0
2026-03-24_1474793_U_4,0.15195209,cv,0
2026-03-24_1476582_U_1,0.261412,cv,1
2026-03-24_1476582_U_10,0.48649547,cv,0
2026-03-24_1476582_U_11,0.3471156,cv,0
2026-03-24_1476582_U_12,0.26861718,cv,0
2026-03-24_1476582_U_13,0.19646981,cv,1
2026-03-24_1476582_U_17,0.3699679,cv,0
2026-03-24_1476582_U_18,0.26971593,cv,1
2026-03-24_1476582_U_19,0.33100936,cv,0
2026-03-24_1476582_U_20,0.33574915,cv,0
2026-03-24_1476582_U_21,0.3539246,cv,0
2026-03-24_1476582_U_22,0.25922677,cv,0
2026-03-24_1476582_U_23,0.27929395,cv,0
2026-03-24_1476582_U_24,0.22433037,cv,1
2026-03-24_1476582_U_25,0.22274224,cv,1
2026-03-24_1476582_U_26,0.16229802,cv,1
2026-03-24_1476582_U_27,0.21144333,cv,0
2026-03-24_1476582_U_28,0.3367208,cv,0
2026-03-24_1476582_U_29,0.31372184,cv,0
2026-03-24_1476582_U_3,0.47524843,cv,0
2026-03-24_1476582_U_30,0.36192426,cv,1
2026-03-24_1476582_U_32,0.2736745,cv,0
2026-03-24_1476582_U_33,0.2789703,cv,1
2026-03-24_1476582_U_34,0.38741332,cv,0
2026-03-24_1476582_U_35,0.29865333,cv,0
2026-03-24_1476582_U_36,0.23343238,cv,0
2026-03-24_1476582_U_37,0.30850857,cv,0
2026-03-24_1476582_U_4,0.3347156,cv,0
2026-03-24_1476582_U_5,0.7629385,cv,0
2026-03-24_1476582_U_6,0.3554725,cv,0
2026-03-24_1476582_U_7,0.4209972,cv,0
2026-03-24_1476582_U_8,0.3434944,cv,0
2026-03-24_1476582_U_9,0.2895217,cv,0
2026-03-24_1476584_U_1,0.26064938,cv,0
2026-03-24_1476584_U_10,0.30877846,cv,0
2026-03-24_1476584_U_11,0.18190452,cv,1
2026-03-24_1476584_U_12,0.8835143,cv,1
2026-03-24_1476584_U_13,0.25845236,cv,0
2026-03-24_1476584_U_2,0.35281825,cv,0
2026-03-24_1476584_U_3,0.46919936,cv,1
2026-03-24_1476584_U_4,0.64166254,cv,1
2026-03-24_1476584_U_7,0.110055506,cv,0
2026-03-24_1476584_U_8,0.2078676,cv,0
2026-03-24_1476584_U_9,0.50173664,cv,1
2026-03-24_1477764_U_10,0.12834027,cv,0
2026-03-24_1477764_U_11,0.15920103,cv,0
2026-03-24_1477764_U_13,0.17594755,cv,0
2026-03-24_1477764_U_14,0.13892934,cv,0
2026-03-24_1477764_U_15,0.11827527,cv,0
2026-03-24_1477764_U_16,0.16878277,cv,0
2026-03-24_1477764_U_17,0.13885756,cv,0
2026-03-24_1477764_U_18,0.21853447,cv,0
2026-03-24_1477764_U_19,0.20004784,cv,0
2026-03-24_1477764_U_2,0.12636536,cv,1
2026-03-24_1477764_U_20,0.22175407,cv,0
2026-03-24_1477764_U_21,0.18290424,cv,0
2026-03-24_1477764_U_22,0.19795422,cv,0
2026-03-24_1477764_U_23,0.19116092,cv,0
2026-03-24_1477764_U_24,0.13152406,cv,0
2026-03-24_1477764_U_25,0.22004938,cv,0
2026-03-24_1477764_U_26,0.1527925,cv,0
2026-03-24_1477764_U_27,0.16658472,cv,0
2026-03-24_1477764_U_28,0.18803445,cv,0
2026-03-24_1477764_U_29,0.16155688,cv,0
2026-03-24_1477764_U_30,0.14473462,cv,0
2026-03-24_1477764_U_31,0.19089511,cv,0
2026-03-24_1477764_U_32,0.14209804,cv,0
2026-03-24_1477764_U_33,0.13767609,cv,0
2026-03-24_1477764_U_34,0.11129656,cv,0
2026-03-24_1477764_U_35,0.15106435,cv,0
2026-03-24_1477764_U_36,0.13521224,cv,1
2026-03-24_1477764_U_37,0.112763464,cv,0
2026-03-24_1477764_U_38,0.1485474,cv,0
2026-03-24_1477764_U_39,0.16687576,cv,0
2026-03-24_1477764_U_4,0.14426187,cv,0
2026-03-24_1477764_U_40,0.13591945,cv,0
2026-03-24_1477764_U_41,0.119083725,cv,0
2026-03-24_1477764_U_42,0.12761495,cv,0
2026-03-24_1477764_U_43,0.13535461,cv,0
2026-03-24_1477764_U_44,0.13778608,cv,0
2026-03-24_1477764_U_45,0.14798948,cv,0
2026-03-24_1477764_U_49,0.15924025,cv,0
2026-03-24_1477764_U_50,0.13783535,cv,0
2026-03-24_1477764_U_51,0.11893811,cv,0
2026-03-24_1477764_U_54,0.16890451,cv,0
2026-03-24_1477764_U_55,0.15806413,cv,0
2026-03-24_1477764_U_56,0.16786745,cv,0
2026-03-24_1477764_U_57,0.22239749,cv,0
2026-03-24_1477764_U_58,0.2685327,cv,0
2026-03-24_1477764_U_6,0.14288223,cv,0
2026-03-24_1477764_U_60,0.10883986,cv,0
2026-03-24_1477764_U_61,0.18956582,cv,0
2026-03-24_1477764_U_62,0.17076825,cv,0
2026-03-24_1477764_U_63,0.19097611,cv,0
2026-03-24_1477764_U_64,0.1258766,cv,0
2026-03-24_1477764_U_65,0.120854676,cv,1
2026-03-24_1477764_U_66,0.21870658,cv,0
2026-03-24_1477764_U_67,0.199131,cv,0
2026-03-24_1477764_U_68,0.11639726,cv,1
2026-03-24_1477764_U_69,0.17699918,cv,0
2026-03-24_1477764_U_7,0.20813927,cv,0
2026-03-24_1477764_U_70,0.120550126,cv,0
2026-03-24_1477764_U_71,0.17353313,cv,0
2026-03-24_1477764_U_72,0.11406244,cv,0
2026-03-24_1477764_U_73,0.43933743,cv,0
2026-03-24_1477764_U_74,0.1595059,cv,0
2026-03-24_1477764_U_75,0.13783,cv,0
2026-03-24_1477764_U_76,0.15738186,cv,0
2026-03-24_1477764_U_77,0.17292154,cv,0
2026-03-24_1477764_U_78,0.22531675,cv,0
2026-03-24_1477764_U_79,0.12984681,cv,0
2026-03-24_1477764_U_8,0.16976285,cv,1
2026-03-24_1477764_U_80,0.12355276,cv,0
2026-03-24_1477764_U_81,0.12070793,cv,0
2026-03-24_1477764_U_86,0.19090413,cv,0
2026-03-24_1477764_U_88,0.14619133,cv,0
2026-03-24_1477764_U_89,0.123210214,cv,0
2026-03-24_1477764_U_9,0.14000678,cv,0
2026-03-24_1477764_U_90,0.14239423,cv,0
2026-03-24_1477764_U_91,0.33714414,cv,0
2026-03-24_1477764_U_92,0.11799606,cv,0
2026-03-24_1477764_U_94,0.22410081,cv,0
2026-03-24_1477766_U_1,0.21316203,cv,0
2026-03-24_1477766_U_10,0.15283714,cv,0
2026-03-24_1477766_U_11,0.41771245,cv,0
2026-03-24_1477766_U_13,0.12503582,cv,0
2026-03-24_1477766_U_14,0.14043581,cv,1
2026-03-24_1477766_U_15,0.17037532,cv,0
2026-03-24_1477766_U_16,0.12647226,cv,0
2026-03-24_1477766_U_17,0.18930262,cv,0
2026-03-24_1477766_U_18,0.1814541,cv,0
2026-03-24_1477766_U_19,0.19673292,cv,0
2026-03-24_1477766_U_2,0.2994654,cv,0
2026-03-24_1477766_U_20,0.13983488,cv,0
2026-03-24_1477766_U_25,0.105471514,cv,0
2026-03-24_1477766_U_26,0.14436492,cv,0
2026-03-24_1477766_U_27,0.18874304,cv,0
2026-03-24_1477766_U_28,0.20988318,cv,0
2026-03-24_1477766_U_30,0.19360575,cv,0
2026-03-24_1477766_U_31,0.22557138,cv,0
2026-03-24_1477766_U_4,0.21092705,cv,0
2026-03-24_1477766_U_5,0.10131855,cv,0
2026-03-24_1477766_U_6,0.2541585,cv,0
2026-03-24_1477766_U_7,0.24492025,cv,0
2026-03-24_1477766_U_8,0.22178161,cv,0
2026-03-24_1477766_U_9,0.18100803,cv,0
2026-03-24_1477767_U_1,0.2674739,cv,0
2026-03-24_1477767_U_10,0.1906836,cv,0
2026-03-24_1477767_U_11,0.35017478,cv,0
2026-03-24_1477767_U_12,0.49338743,cv,0
2026-03-24_1477767_U_14,0.119395465,cv,0
2026-03-24_1477767_U_15,0.17342857,cv,0
2026-03-24_1477767_U_16,0.16796893,cv,0
2026-03-24_1477767_U_18,0.14685409,cv,0
2026-03-24_1477767_U_19,0.12933384,cv,0
2026-03-24_1477767_U_2,0.1633291,cv,0
2026-03-24_1477767_U_20,0.19993743,cv,1
2026-03-24_1477767_U_21,0.17248267,cv,0
2026-03-24_1477767_U_22,0.13402908,cv,0
2026-03-24_1477767_U_23,0.21655166,cv,0
2026-03-24_1477767_U_24,0.22435609,cv,0
2026-03-24_1477767_U_25,0.105424345,cv,0
2026-03-24_1477767_U_26,0.19200353,cv,1
2026-03-24_1477767_U_27,0.21444379,cv,0
2026-03-24_1477767_U_28,0.18035412,cv,0
2026-03-24_1477767_U_3,0.12427759,cv,0
2026-03-24_1477767_U_30,0.173159,cv,0
2026-03-24_1477767_U_31,0.15025368,cv,1
2026-03-24_1477767_U_32,0.3125865,cv,0
2026-03-24_1477767_U_35,0.25565934,cv,0
2026-03-24_1477767_U_36,0.13941392,cv,0
2026-03-24_1477767_U_38,0.15039478,cv,0
2026-03-24_1477767_U_39,0.2583238,cv,0
2026-03-24_1477767_U_4,0.14210911,cv,0
2026-03-24_1477767_U_40,0.14447664,cv,0
2026-03-24_1477767_U_5,0.15479627,cv,0
2026-03-24_1477767_U_6,0.2083306,cv,0
2026-03-24_1477767_U_7,0.19718564,cv,0
2026-03-24_1477767_U_8,0.18347484,cv,0
2026-03-24_1477767_U_9,0.27438757,cv,0
2026-03-24_1477768_U_1,0.15439266,cv,0
2026-03-24_1477768_U_10,0.23676968,cv,0
2026-03-24_1477768_U_11,0.23134468,cv,0
2026-03-24_1477768_U_12,0.24826464,cv,0
2026-03-24_1477768_U_13,0.14153504,cv,0
2026-03-24_1477768_U_14,0.19617908,cv,0
2026-03-24_1477768_U_15,0.11148551,cv,0
2026-03-24_1477768_U_16,0.17858022,cv,0
2026-03-24_1477768_U_17,0.17100076,cv,0
2026-03-24_1477768_U_18,0.18898937,cv,0
2026-03-24_1477768_U_19,0.25808427,cv,0
2026-03-24_1477768_U_2,0.17539994,cv,0
2026-03-24_1477768_U_20,0.21257219,cv,0
2026-03-24_1477768_U_21,0.12005042,cv,0
2026-03-24_1477768_U_22,0.18930754,cv,0
2026-03-24_1477768_U_23,0.09748648,cv,0
2026-03-24_1477768_U_24,0.23956528,cv,0
2026-03-24_1477768_U_25,0.24580571,cv,1
2026-03-24_1477768_U_26,0.17966543,cv,0
2026-03-24_1477768_U_27,0.24827544,cv,0
2026-03-24_1477768_U_28,0.1967246,cv,0
2026-03-24_1477768_U_3,0.23855633,cv,0
2026-03-24_1477768_U_30,0.16529569,cv,0
2026-03-24_1477768_U_31,0.1521036,cv,0
2026-03-24_1477768_U_32,0.1654324,cv,1
2026-03-24_1477768_U_33,0.23191778,cv,0
2026-03-24_1477768_U_34,0.20386486,cv,0
2026-03-24_1477768_U_35,0.16951764,cv,0
2026-03-24_1477768_U_36,0.18624336,cv,0
2026-03-24_1477768_U_37,0.16563621,cv,0
2026-03-24_1477768_U_38,0.20609689,cv,0
2026-03-24_1477768_U_39,0.16435795,cv,0
2026-03-24_1477768_U_4,0.121985815,cv,0
2026-03-24_1477768_U_40,0.20389877,cv,0
2026-03-24_1477768_U_41,0.12466025,cv,0
2026-03-24_1477768_U_42,0.18681085,cv,0
2026-03-24_1477768_U_43,0.25412667,cv,0
2026-03-24_1477768_U_44,0.11399498,cv,0
2026-03-24_1477768_U_46,0.46586204,cv,0
2026-03-24_1477768_U_47,0.123229824,cv,0
2026-03-24_1477768_U_48,0.14163125,cv,0
2026-03-24_1477768_U_49,0.118424915,cv,0
2026-03-24_1477768_U_5,0.1667901,cv,0
2026-03-24_1477768_U_50,0.22288346,cv,0
2026-03-24_1477768_U_51,0.14671409,cv,0
2026-03-24_1477768_U_56,0.17961097,cv,1
2026-03-24_1477768_U_57,0.2191981,cv,1
2026-03-24_1477768_U_8,0.47936684,cv,0
2026-03-24_1477768_U_9,0.26249838,cv,0
2026-03-24_1477769_U_1,0.3073497,cv,0
2026-03-24_1477769_U_10,0.2497928,cv,0
2026-03-24_1477769_U_11,0.101726696,cv,0
2026-03-24_1477769_U_12,0.122248635,cv,0
2026-03-24_1477769_U_15,0.14948443,cv,0
2026-03-24_1477769_U_16,0.18166713,cv,0
2026-03-24_1477769_U_17,0.266073,cv,0
2026-03-24_1477769_U_18,0.21865742,cv,0
2026-03-24_1477769_U_2,0.2064685,cv,0
2026-03-24_1477769_U_20,0.15654325,cv,0
2026-03-24_1477769_U_21,0.1385081,cv,0
2026-03-24_1477769_U_22,0.101540565,cv,0
2026-03-24_1477769_U_23,0.122204535,cv,0
2026-03-24_1477769_U_24,0.19123195,cv,0
2026-03-24_1477769_U_25,0.13599241,cv,0
2026-03-24_1477769_U_26,0.13865487,cv,0
2026-03-24_1477769_U_27,0.100813195,cv,0
2026-03-24_1477769_U_28,0.12861192,cv,0
2026-03-24_1477769_U_29,0.16501236,cv,0
2026-03-24_1477769_U_3,0.125752,cv,0
2026-03-24_1477769_U_30,0.17504224,cv,0
