model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,accuracy_std,precision_std,recall_std,f1_std,roc_auc_std,pr_auc_std
RAW-FLAT+LR,4,0.7220062928002962,0.4009409304756926,0.6829919857524488,0.505270092226614,0.7782089238604872,0.4928133631182193,,,,,,
RAW-FLAT+LR,5,0.7466762486525332,0.41847523650528656,0.6732318710832588,0.5161290322580645,0.782931917345151,0.4876500802439875,,,,,,
RAW-FLAT+LR,mean,0.7385810805441103,0.4125842028355494,0.6667712458640327,0.5096362858943437,0.7785100365154818,0.4852191456540053,0.0114168001970793,0.012724033886381853,0.012743916826077215,0.01143647126156916,0.011860789294829586,0.029529191533359738
RAW-STATS+XGBoost,1,0.8129313476207773,0.5451997196916608,0.6712683347713546,0.6017014694508894,0.8615269860721336,0.6556395100663543,,,,,,
RAW-STATS+XGBoost,2,0.813386686067661,0.5354439091534756,0.6891054030115146,0.6026336173508908,0.8585263636770945,0.6599096385352456,,,,,,
RAW-STATS+XGBoost,3,0.8255750769788082,0.5401188707280832,0.6788048552754435,0.6015721969383533,0.8609798676024717,0.64679304748274,,,,,,
RAW-STATS+XGBoost,4,0.7982602258004812,0.5115143056524774,0.6527159394479074,0.5735524256651017,0.8363855577100722,0.5977069383146403,,,,,,
RAW-STATS+XGBoost,5,0.8124326266618757,0.5263157894736842,0.6535362578334826,0.5830670926517572,0.84980983122559,0.6426033709960164,,,,,,
RAW-STATS+XGBoost,mean,0.8125171926259206,0.5317185189398762,0.6690861580679405,0.5925053604113985,0.8534457212574724,0.6405305010789993,0.0086568370833964,0.011862435975521182,0.014211042140927877,0.011980418761505572,0.009509490061371289,0.022276476050367314
RAW-STATS+RF,1,0.8143843080276062,0.5498181818181819,0.6522864538395168,0.5966850828729282,0.8485258445869168,0.6210779205359424,,,,,,
RAW-STATS+RF,2,0.8044743543106584,0.5195369030390738,0.6359610274579274,0.5718837116686579,0.8409826783070433,0.6402993875341622,,,,,,
RAW-STATS+RF,3,0.817605506248868,0.5255591054313099,0.6143790849673203,0.566508824795523,0.8431496343855894,0.612670316224025,,,,,,
RAW-STATS+RF,4,0.798630390523783,0.5126903553299492,0.6295636687444346,0.5651478816946442,0.8212616822429906,0.5775521052652319,,,,,,
RAW-STATS+RF,5,0.8075817463169241,0.5161744022503516,0.657117278424351,0.5781803859787318,0.8381431414179159,0.6222112093598632,,,,,,
RAW-STATS+RF,mean,0.808535261085568,0.5247557895737732,0.63786150268671,0.575681177402097,0.8384125961880912,0.614762187783845,0.006811568285597315,0.013230423348693367,0.015509699617954474,0.011462226706305798,0.009225498373361531,0.020671193199175878
RAW-STATS+LR,1,0.7524518706865237,0.4435215946843854,0.6911130284728214,0.5403035413153457,0.8057061557830587,0.5378852137250152,,,,,,
RAW-STATS+LR,2,0.7435431065842124,0.42066629023150764,0.6598759964570416,0.5137931034482759,0.7887199876900645,0.5116029198779126,,,,,,
RAW-STATS+LR,3,0.7652599166817605,0.4319419237749546,0.6666666666666666,0.5242290748898678,0.7954103589001144,0.4990743433962247,,,,,,
RAW-STATS+LR,4,0.702572644826948,0.3834296724470135,0.7088156723063224,0.4976555173491716,0.7818965804212681,0.5078247005781056,,,,,,
RAW-STATS+LR,5,0.7585339561624147,0.43358689291983615,0.6633840644583706,0.524416135881104,0.786429630309327,0.48855753696005366,,,,,,
RAW-STATS+LR,mean,0.7444722989883719,0.42262927481153945,0.6779710856722445,0.520079474576753,0.7916325426207665,0.5089889429074624,0.0221358227030468,0.020898545351247657,0.018931996808866185,0.014052693757309742,0.008278655880966398,0.01648589964436826
